Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anthony Edwards,Shared Games with Austin Rivers,Shared Games with Bryn Forbes,Shared Games with D'Angelo Russell,Shared Games with Jaden McDaniels,Shared Games with Jaylen Nowell,Shared Games with Jordan McLaughlin,Shared Games with Karl-Anthony Towns,Shared Games with Kyle Anderson,Shared Games with Rudy Gobert,Shared Games with Taurean Prince,Anthony Edwards,Austin Rivers,Bryn Forbes,D'Angelo Russell,Jaden McDaniels,Jaylen Nowell,Jordan McLaughlin,Josh Minott,Karl-Anthony Towns,Kyle Anderson,Luka Garza,Nathan Knight,Naz Reid,Rudy Gobert,Taurean Prince,Wendell Moore Jr.,co_inf with Anthony Edwards,co_inf with Austin Rivers,co_inf with Bryn Forbes,co_inf with D'Angelo Russell,co_inf with Jaden McDaniels,co_inf with Jaylen Nowell,co_inf with Jordan McLaughlin,co_inf with Josh Minott,co_inf with Karl-Anthony Towns,co_inf with Kyle Anderson,co_inf with Luka Garza,co_inf with Nathan Knight,co_inf with Naz Reid,co_inf with Rudy Gobert,co_inf with Taurean Prince,co_inf with Wendell Moore Jr.,Shared Games with Christian Wood,Shared Games with Dwight Powell,Shared Games with DÄvis BertÄns,Shared Games with Frank Ntilikina,Shared Games with Jaden Hardy,Shared Games with JaVale McGee,Shared Games with Josh Green,Shared Games with Kyrie Irving,Shared Games with Luka DonÄiÄ,Shared Games with Maxi Kleber,Shared Games with McKinley Wright IV,Shared Games with Reggie Bullock,Shared Games with Theo Pinson,Shared Games with Tim Hardaway Jr.,Chris Silva,Christian Wood,Derrick Favors,Dwight Powell,DÄvis BertÄns,Facundo Campazzo,Frank Ntilikina,Jaden Hardy,JaVale McGee,Josh Green,Justin Holiday,Kemba Walker,Kyrie Irving,Luka DonÄiÄ,Markieff Morris,Maxi Kleber,McKinley Wright IV,Reggie Bullock,Theo Pinson,Tim Hardaway Jr.,Tyler Dorsey,co_inf with Chris Silva,co_inf with Christian Wood,co_inf with Derrick Favors,co_inf with Dwight Powell,co_inf with DÄvis BertÄns,co_inf with Facundo Campazzo,co_inf with Frank Ntilikina,co_inf with Jaden Hardy,co_inf with JaVale McGee,co_inf with Josh Green,co_inf with Justin Holiday,co_inf with Kemba Walker,co_inf with Kyrie Irving,co_inf with Luka DonÄiÄ,co_inf with Markieff Morris,co_inf with Maxi Kleber,co_inf with McKinley Wright IV,co_inf with Reggie Bullock,co_inf with Theo Pinson,co_inf with Tim Hardaway Jr.,co_inf with Tyler Dorsey,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result,player_name,Dorian Finney-Smith,Spencer Dinwiddie,co_inf with Dorian Finney-Smith,co_inf with Spencer Dinwiddie,A.J. Lawson,co_inf with A.J. Lawson,Shared Games with Dorian Finney-Smith,Shared Games with Spencer Dinwiddie,Shared Games with Tyler Dorsey,Shared Games with Justin Holiday,Shared Games with Markieff Morris,Shared Games with A.J. Lawson,Aaron Holiday,AJ Griffin,Bogdan BogdanoviÃÂ,Clint Capela,De'Andre Hunter,Dejounte Murray,Donovan Williams,Frank Kaminsky,Jalen Johnson,Jarrett Culver,John Collins,Onyeka Okongwu,Trae Young,Trent Forrest,Tyrese Martin,Vit Krejci,co_inf with Aaron Holiday,co_inf with AJ Griffin,co_inf with Bogdan BogdanoviÃÂ,co_inf with Clint Capela,co_inf with De'Andre Hunter,co_inf with Dejounte Murray,co_inf with Donovan Williams,co_inf with Frank Kaminsky,co_inf with Jalen Johnson,co_inf with Jarrett Culver,co_inf with John Collins,co_inf with Onyeka Okongwu,co_inf with Trae Young,co_inf with Trent Forrest,co_inf with Tyrese Martin,co_inf with Vit Krejci,Shared Games with Donovan Williams.1,Shared Games with Frank Kaminsky.1,Shared Games with Jalen Johnson.1,Shared Games with Jarrett Culver.1,Shared Games with John Collins.1,Shared Games with Justin Holiday.1,Shared Games with Onyeka Okongwu.1,Shared Games with Trae Young.1,Shared Games with Trent Forrest.1,Shared Games with Tyrese Martin.1,Shared Games with Vit Krejci.1,Shared Games with Saddiq Bey,Shared Games with Bruno Fernando,Shared Games with Garrison Mathews,Unnamed: 0,Unnamed: 5,Unnamed: 7,Shared Games with Chris Silva,Shared Games with Facundo Campazzo,Shared Games with Kemba Walker,Shared Games with Aaron Holiday,Shared Games with AJ Griffin,Shared Games with Bogdan BogdanoviÄ,Shared Games with Clint Capela,Shared Games with De'Andre Hunter,Shared Games with Dejounte Murray,Shared Games with Donovan Williams,Shared Games with Frank Kaminsky,Shared Games with Jalen Johnson,Shared Games with Jarrett Culver,Shared Games with John Collins,Shared Games with Onyeka Okongwu,Shared Games with Trae Young,Shared Games with Trent Forrest,Shared Games with Tyrese Martin,Shared Games with Vit Krejci,Bogdan BogdanoviÄ,co_inf with Bogdan BogdanoviÄ,Shared Games with Alperen ÅengÃ¼n,Shared Games with Boban MarjanoviÄ,Shared Games with Daishen Nix,Shared Games with Eric Gordon,Shared Games with Jabari Smith Jr.,Shared Games with Jae'Sean Tate,Shared Games with Jalen Green,Shared Games with Josh Christopher,Shared Games with Kenyon Martin Jr.,Shared Games with Kevin Porter Jr.,Shared Games with Tari Eason,Shared Games with TyTy Washington Jr.,Shared Games with Usman Garuba,Shared Games with Ben Simmons,Shared Games with Cam Thomas,Shared Games with David Duke Jr.,Shared Games with Day'Ron Sharpe,Shared Games with Edmond Sumner,Shared Games with Joe Harris,Shared Games with Kessler Edwards,Shared Games with Kevin Durant,Shared Games with Nic Claxton,Shared Games with Patty Mills,Shared Games with RaiQuan Gray,Shared Games with Royce O'Neale,Shared Games with Seth Curry,Shared Games with T.J. Warren,Shared Games with Yuta Watanabe,Alondes Williams,Ben Simmons,Cam Thomas,David Duke Jr.,Day'Ron Sharpe,Edmond Sumner,Joe Harris,Kessler Edwards,Kevin Durant,Nic Claxton,Patty Mills,RaiQuan Gray,Royce O'Neale,Seth Curry,T.J. Warren,Yuta Watanabe,co_inf with Alondes Williams,co_inf with Ben Simmons,co_inf with Cam Thomas,co_inf with David Duke Jr.,co_inf with Day'Ron Sharpe,co_inf with Edmond Sumner,co_inf with Joe Harris,co_inf with Kessler Edwards,co_inf with Kevin Durant,co_inf with Nic Claxton,co_inf with Patty Mills,co_inf with RaiQuan Gray,co_inf with Royce O'Neale,co_inf with Seth Curry,co_inf with T.J. Warren,co_inf with Yuta Watanabe,Shared Games with Nerlens Noel,Shared Games with Moses Brown,Shared Games with Alondes Williams
69.0,49.0,2023-03-13,22-117,DAL,MEM,1.0,27.08333333333333,10.0,15.0,0.667,3.0,6.0,0.5,0.0,0.0,,2.0,3.0,5.0,7.0,0.0,0.0,4.0,5.0,23.0,17.7,-2.0,9.0,7.0,0.7777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,57.0,26.0,26.0,33.0,29.0,,20.0,49.0,36.0,12.0,58.0,22.0,53.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,,46.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.0,0.7164179104477612,,0.75,0.5777777777777777,0.0,0.5531914893617021,0.6875,0.6904761904761905,,0.3695652173913043,0.0,0.3333333333333333,0.7424242424242424,0.2285714285714285,0.972972972972973,0.4444444444444444,0.7435897435897436,0.55,0.7464788732394366,0.3333333333333333,19.0,16.0,43.0,2.263157894736842,17.699999999999996,52.20000000000002,2.747368421052633,11.2,2.6,-2.4,-1.9,-0.6,0.0582959641255605,0.645,0.442,0.246,-0.2,1.7,W (+4),W (+4),Josh Green,66.0,79.0,0.5151515151515151,0.430379746835443,15.0,0.6666666666666666,34.0,34.0,1.0,17.0,8.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.0,36.0,2023-03-13,27-128,DAL,MEM,0,4.083333333333333,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,+3,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,37.0,27.0,35.0,32.0,25.0,22.0,9.0,28.0,8.0,24.0,36.0,,34.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,,71.0,3.0,0.0,0.4626865671641791,,0.4868421052631579,0.6,0.0,0.7446808510638298,0.6666666666666666,0.5952380952380952,0.3666666666666666,0.1304347826086956,0.0,0.15,0.4242424242424242,0.0857142857142857,0.2162162162162162,0.8888888888888888,0.4615384615384615,,0.4788732394366197,1.0,19.0,2.0,57.0,3.0,0.5999999999999999,69.30000000000001,3.647368421052632,10.1,0.5,-3.4,-2.5,-0.9,0.0101430706811872,0.512,0.713,0.149,-0.1,0.2,W (+4),W (+4),Theo Pinson,66.0,79.0,0.2272727272727272,0.3164556962025316,15.0,0.5333333333333333,15.0,25.0,3.0,6.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.0,,2023-03-13,24-013,DAL,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,62.0,34.0,36.0,33.0,35.0,49.0,13.0,,32.0,15.0,63.0,28.0,58.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,60.0,,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.0,0.8208955223880597,,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.3043478260869565,0.0,0.2166666666666666,,0.2285714285714285,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.7,0.8169014084507042,1.0,19.0,,59.0,3.1052631578947367,0.0,69.9,3.6789473684210527,28.7,10.2,8.9,7.6,1.4,0.2282724749092462,0.609,0.373,0.479,6.6,7.3,W (+4),W (+4),Luka Dončić,66.0,79.0,0.5303030303030303,0.5949367088607594,15.0,0.8,35.0,47.0,3.0,14.0,8.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.0,64.0,2023-03-13,31-236,DAL,MEM,1,16.533333333333335,1.0,5.0,.200,0.0,2.0,.000,0,0.0,,1.0,4.0,5.0,3.0,0.0,0.0,1.0,1.0,2.0,1.5,-1,3.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,43.0,44.0,46.0,37.0,57.0,20.0,62.0,34.0,26.0,73.0,37.0,68.0,1.0,67.0,,,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.0,0.9253731343283582,,,0.9555555555555556,0.0,0.9361702127659576,0.9583333333333334,0.8809523809523809,0.95,0.391304347826087,0.0,0.3333333333333333,0.9393939393939394,0.2285714285714285,0.918918918918919,0.9629629629629628,0.935897435897436,0.925,0.9577464788732394,1.0,19.0,4.0,55.0,2.894736842105264,1.4999999999999996,68.4,3.6,15.5,5.1,-1.2,-1.2,0.0,0.0540251975229553,0.738,0.019,0.625,0.3,3.8,W (+4),W (+4),Dwight Powell,66.0,79.0,0.5303030303030303,0.620253164556962,15.0,0.8,35.0,49.0,3.0,18.0,8.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.0,,2023-03-13,30-355,DAL,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,20.0,5.0,11.0,16.0,8.0,20.0,,13.0,10.0,8.0,20.0,9.0,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.0,0.2686567164179104,,0.2631578947368421,0.1111111111111111,0.0,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.2826086956521739,0.0,,0.1969696969696969,0.6857142857142857,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0,35.0,,51.0,1.457142857142857,0.0,65.1,1.86,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,W (+4),W (+4),Kyrie Irving,,,,,15.0,0.0666666666666666,21.0,26.0,,13.0,24.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,23.0,6.0,18.0,32.0,34.0,8.0,30.0,38.0,20.0,1.0,38.0,30.0,22.0,29.0,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,76.0,40.0,1.0,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,6.0,14.0,
70.0,50.0,2023-03-15,22-119,DAL,SAS,1.0,45.266666666666666,9.0,18.0,0.5,2.0,5.0,0.4,1.0,2.0,0.5,1.0,2.0,3.0,7.0,1.0,0.0,2.0,5.0,21.0,14.8,17.0,13.0,7.0,0.5384615384615384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,57.0,26.0,26.0,33.0,29.0,,20.0,49.0,36.0,12.0,58.0,22.0,53.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,,46.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.0,0.7164179104477612,,0.75,0.5777777777777777,0.0,0.5531914893617021,0.6875,0.6904761904761905,,0.3695652173913043,0.0,0.3333333333333333,0.7424242424242424,0.2285714285714285,0.972972972972973,0.4444444444444444,0.7435897435897436,0.55,0.7464788732394366,0.3333333333333333,19.0,10.0,80.0,4.2105263157894735,14.400000000000002,100.10000000000002,5.26842105263158,11.2,2.6,-2.4,-1.9,-0.6,0.0582959641255605,0.645,0.442,0.246,-0.2,1.7,L (-7),L (-7),Josh Green,66.0,79.0,0.5151515151515151,0.430379746835443,15.0,0.6666666666666666,34.0,34.0,1.0,17.0,8.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.0,,2023-03-15,24-015,DAL,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,62.0,34.0,36.0,33.0,35.0,49.0,13.0,,32.0,15.0,63.0,28.0,58.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,60.0,,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.0,0.8208955223880597,,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.3043478260869565,0.0,0.2166666666666666,,0.2285714285714285,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.7,0.8169014084507042,1.0,19.0,,90.0,4.7368421052631575,0.0,114.50000000000004,6.026315789473687,28.7,10.2,8.9,7.6,1.4,0.2282724749092462,0.609,0.373,0.479,6.6,7.3,L (-7),L (-7),Luka Dončić,66.0,79.0,0.5303030303030303,0.5949367088607594,15.0,0.8,35.0,47.0,3.0,14.0,8.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.0,57.0,2023-03-15,27-169,DAL,SAS,0,28.33333333333333,8.0,17.0,.471,2.0,4.0,.500,10,11.0,.909,3.0,10.0,13.0,3.0,0.0,1.0,4.0,5.0,28.0,20.8,+5,13.0,6.0,0.4615384615384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,33.0,35.0,36.0,36.0,48.0,18.0,55.0,33.0,21.0,64.0,31.0,58.0,1.0,,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.0,,,0.8157894736842105,0.7333333333333333,0.0,0.7446808510638298,0.75,0.8571428571428571,0.8,0.3478260869565217,0.0,0.3,0.8333333333333334,0.2285714285714285,0.8918918918918919,0.7777777777777778,0.8205128205128205,0.775,0.8169014084507042,1.0,19.0,13.0,77.0,4.052631578947368,16.800000000000004,97.70000000000002,5.142105263157895,20.6,4.8,1.7,1.9,-0.3,0.1189408498825539,0.624,0.363,0.365,1.6,2.7,L (-7),L (-7),Christian Wood,66.0,79.0,0.4393939393939394,0.5189873417721519,15.0,0.9333333333333332,29.0,41.0,3.0,16.0,8.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.0,,2023-03-15,30-364,DAL,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,68.0,38.0,40.0,39.0,35.0,53.0,15.0,58.0,33.0,22.0,68.0,34.0,,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,,3.0,0.0,0.8656716417910447,,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.2826086956521739,0.0,0.25,0.8787878787878788,0.1714285714285714,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.85,,1.0,19.0,,90.0,4.7368421052631575,0.0,114.50000000000004,6.026315789473687,,,,,,0.1087977792013666,,,,,,L (-7),L (-7),Tim Hardaway Jr,66.0,79.0,0.5606060606060606,0.620253164556962,15.0,0.8666666666666667,37.0,49.0,3.0,13.0,6.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.0,,2023-03-15,24-230,DAL,SAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,44.0,33.0,,32.0,23.0,26.0,11.0,36.0,9.0,20.0,43.0,35.0,40.0,1.0,67.0,,76.0,45.0,8.0,,48.0,42.0,60.0,46.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.0,0.5223880597014925,,0.5789473684210527,0.7333333333333333,0.0,,0.6666666666666666,0.5476190476190477,0.4333333333333333,0.217391304347826,0.0,0.1833333333333333,0.5454545454545454,0.1428571428571428,0.2432432432432432,0.7407407407407407,0.5512820512820513,0.875,0.5633802816901409,0.3333333333333333,19.0,,90.0,4.7368421052631575,0.0,114.50000000000004,6.026315789473687,5.2,-0.1,-6.7,-6.1,-0.7,0.0144138372837924,0.461,0.508,0.25,-0.7,-0.5,L (-7),L (-7),Frank Ntilikina,66.0,79.0,0.2878787878787879,0.3924050632911392,15.0,0.5333333333333333,19.0,31.0,1.0,10.0,5.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.0,37.0,2023-03-15,35-055,DAL,SAS,0,3.5166666666666666,1.0,1.0,1.000,0.0,0.0,,2,2.0,1.000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,1.8,+2,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,37.0,21.0,23.0,26.0,,29.0,8.0,35.0,17.0,16.0,40.0,25.0,35.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,,60.0,46.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.0,0.5373134328358209,,0.4868421052631579,0.4666666666666667,0.0,0.4893617021276595,0.5416666666666666,,0.4833333333333333,0.108695652173913,0.0,0.1333333333333333,0.5303030303030303,0.0857142857142857,0.4594594594594595,0.5925925925925926,0.5128205128205128,0.625,0.4929577464788732,0.3333333333333333,19.0,1.0,89.0,4.684210526315789,1.0,113.50000000000004,5.973684210526318,17.2,0.6,-3.7,-3.6,-0.1,0.019859064702114,0.65,0.04,0.328,-0.1,0.1,L (-7),L (-7),JaVale McGee,66.0,79.0,0.3333333333333333,0.3670886075949367,15.0,0.6,22.0,29.0,1.0,5.0,3.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68.0,,2023-03-15,30-357,DAL,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,20.0,5.0,11.0,16.0,8.0,20.0,,13.0,10.0,8.0,20.0,9.0,15.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.0,0.2686567164179104,,0.2631578947368421,0.1111111111111111,0.0,0.2340425531914893,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.2826086956521739,0.0,,0.1969696969696969,0.6857142857142857,0.2702702702702703,0.2962962962962963,0.2564102564102564,0.225,0.2112676056338028,0.0,35.0,,69.0,1.9714285714285715,0.0,83.7,2.3914285714285715,22.4,7.4,4.1,4.8,-0.7,0.0575485799701046,0.613,0.412,0.227,3.5,5.4,L (-7),L (-7),Kyrie Irving,,,,,15.0,0.0666666666666666,21.0,26.0,,13.0,24.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,23.0,6.0,18.0,32.0,34.0,8.0,30.0,38.0,20.0,1.0,38.0,30.0,22.0,29.0,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,76.0,40.0,1.0,76.0,61.0,42.0,58.0,0.0,0.7142857142857143,0.4035087719298245,0.2608695652173913,0.375,0.6037735849056604,0.4594594594594595,0.2222222222222222,0.6382978723404256,0.5,0.5,1.0,0.5,0.4918032786885246,0.5238095238095238,0.5,6.0,14.0,
70.0,38.0,2023-03-15,30-123,DAL,SAS,0,11.75,2.0,4.0,.500,2.0,4.0,.500,0,0.0,,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,6.0,6.6,+2,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,43.0,,33.0,30.0,21.0,26.0,5.0,34.0,12.0,21.0,41.0,27.0,38.0,1.0,67.0,,76.0,,8.0,47.0,48.0,42.0,60.0,46.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.0,0.4925373134328358,,0.5657894736842105,,0.0,0.7021276595744681,0.625,0.5,0.4333333333333333,0.1521739130434782,0.0,0.0833333333333333,0.5151515151515151,0.0571428571428571,0.3243243243243243,0.7777777777777778,0.5256410256410257,0.675,0.5352112676056338,0.6666666666666666,19.0,7.0,83.0,4.368421052631579,6.6,107.9,5.678947368421053,,,,,,0.0219944480034166,,,,,,L (-7),L (-7),Dāvis Bertāns,66.0,79.0,0.303030303030303,0.430379746835443,15.0,0.5333333333333333,20.0,34.0,2.0,7.0,2.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0,,2023-03-15,22-243,DAL,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0126582278481012,0.0192307692307692,0.04,0.0140845070422535,0.0126582278481012,0.0153846153846153,0.0232558139534883,0.0,0.0344827586206896,0.0144927536231884,0.0,0.0,0.0,0.0142857142857142,0.0185185185185185,0.0,14.0,12.0,8.0,8.0,5.0,9.0,10.0,1.0,12.0,6.0,2.0,13.0,8.0,13.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.0,0.208955223880597,,0.1578947368421052,0.1777777777777777,0.0,0.1702127659574468,0.1041666666666666,0.2142857142857142,0.1666666666666666,0.0,0.0,0.0166666666666666,0.1818181818181818,0.0,0.1621621621621621,0.074074074074074,0.1666666666666666,0.2,0.1830985915492957,0.0,25.0,,66.0,2.64,0.0,92.8,3.712,13.9,0.1,-4.4,-1.5,-2.9,0.0002106593638087,0.589,0.568,0.182,-0.1,0.1,L (-4),L (-4),A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
