Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alperen Şengün,Shared Games with Boban Marjanović,Shared Games with Bruno Fernando,Shared Games with Daishen Nix,Shared Games with Eric Gordon,Shared Games with Jabari Smith Jr.,Shared Games with Jae'Sean Tate,Shared Games with Jalen Green,Shared Games with Josh Christopher,Shared Games with Kenyon Martin Jr.,Shared Games with Kevin Porter Jr.,Shared Games with Tari Eason,Shared Games with Trevor Hudgins,Shared Games with TyTy Washington Jr.,Shared Games with Usman Garuba,Alperen Şengün,Boban Marjanović,Bruno Fernando,Daishen Nix,Darius Days,Eric Gordon,Jabari Smith Jr.,Jae'Sean Tate,Jalen Green,Josh Christopher,Kenyon Martin Jr.,Kevin Porter Jr.,Tari Eason,Trevor Hudgins,TyTy Washington Jr.,Usman Garuba,Willie Cauley-Stein,co_inf with Alperen Şengün,co_inf with Boban Marjanović,co_inf with Bruno Fernando,co_inf with Daishen Nix,co_inf with Darius Days,co_inf with Eric Gordon,co_inf with Jabari Smith Jr.,co_inf with Jae'Sean Tate,co_inf with Jalen Green,co_inf with Josh Christopher,co_inf with Kenyon Martin Jr.,co_inf with Kevin Porter Jr.,co_inf with Tari Eason,co_inf with Trevor Hudgins,co_inf with TyTy Washington Jr.,co_inf with Usman Garuba,co_inf with Willie Cauley-Stein,Shared Games with AJ Griffin,Shared Games with Bogdan Bogdanović,Shared Games with Clint Capela,Shared Games with De'Andre Hunter,Shared Games with Dejounte Murray,Shared Games with Frank Kaminsky,Shared Games with Jalen Johnson,Shared Games with John Collins,Shared Games with Justin Holiday,Shared Games with Mfiondu Kabengele,Shared Games with Onyeka Okongwu,Shared Games with Trae Young,Shared Games with Trent Forrest,Shared Games with Tyrese Martin,Shared Games with Vit Krejci,Shared Games with John Wall,Shared Games with Aaron Holiday,Shared Games with Saddiq Bey,Aaron Holiday,AJ Griffin,Bogdan Bogdanović,Clint Capela,De'Andre Hunter,Dejounte Murray,Derrick Favors,Donovan Williams,Jalen Johnson,Jarrett Culver,John Collins,Onyeka Okongwu,Saddiq Bey,Trae Young,Trent Forrest,Tyrese Martin,Vit Krejci,co_inf with AJ Griffin,co_inf with Bogdan Bogdanović,co_inf with Clint Capela,co_inf with De'Andre Hunter,co_inf with Dejounte Murray,co_inf with Jalen Johnson,co_inf with Jarrett Culver,co_inf with John Collins,co_inf with Onyeka Okongwu,co_inf with Trae Young,co_inf with Trent Forrest,co_inf with Tyrese Martin,co_inf with Vit Krejci,co_inf with Aaron Holiday,co_inf with Derrick Favors,co_inf with Donovan Williams,co_inf with Saddiq Bey,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
71.0,49.0,2023-03-21,26-148,ATL,DET,0,18.366666666666667,1.0,5.0,.200,0.0,3.0,.000,0,0.0,,0.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.4,+3,2.0,1.0,0.5,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,2.0,61.0,1.8484848484848484,0.3999999999999998,85.39999999999998,2.587878787878787,0.0235656865983922,L (-21),L (-21)
72.0,50.0,2023-03-22,26-149,ATL,MIN,0,11.766666666666667,1.0,3.0,.333,1.0,2.0,.500,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.5,-8,1.0,0.0,0.0,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,2.0,82.0,2.484848484848485,1.5000000000000004,103.09999999999998,3.124242424242424,0.0235656865983922,W (+8),W (+8)
73.0,51.0,2023-03-25,26-152,ATL,IND,0,14.383333333333333,5.0,6.0,.833,4.0,5.0,.800,0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,14.0,11.7,+16,1.0,1.0,1.0,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,9.0,71.0,2.1515151515151514,11.7,90.7,2.7484848484848485,0.0235656865983922,L (-8),L (-8)
74.0,,2023-03-26,26-153,ATL,MEM,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,,89.0,2.696969696969697,0.0,116.0,3.515151515151515,0.0235656865983922,W (+22),W (+22)
75.0,,2023-03-28,26-155,ATL,CLE,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,,63.0,1.9090909090909087,0.0,88.39999999999999,2.6787878787878787,0.0235656865983922,L (-1),L (-1)
76.0,52.0,2023-03-31,26-158,ATL,BRK,0,4.133333333333334,0.0,2.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,+5,1.0,0.0,0.0,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,-2.0,64.0,1.93939393939394,-1.4,90.2,2.7333333333333334,0.0235656865983922,W (+13),W (+13)
77.0,,2023-04-02,26-160,ATL,DAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,,49.0,1.4848484848484849,0.0,76.69999999999999,2.324242424242424,0.0235656865983922,L (-4),L (-4)
78.0,,2023-04-04,26-162,ATL,CHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,,82.0,2.484848484848485,0.0,105.59999999999998,3.2,0.0235656865983922,W (+2),W (+2)
79.0,53.0,2023-04-05,26-163,ATL,WAS,0,2.45,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,-2,0.0,0.0,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,0.0,70.0,2.121212121212121,-0.3999999999999999,94.0,2.8484848484848486,0.0235656865983922,L (-17),L (-17)
80.0,,2023-04-07,26-165,ATL,PHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,,88.0,2.6666666666666665,0.0,106.8,3.2363636363636363,0.0235656865983922,W (+2),W (+2)
81.0,54.0,2023-04-09,26-167,ATL,BOS,0,25.6,5.0,12.0,.417,4.0,11.0,.364,5,5.0,1.000,1.0,2.0,3.0,1.0,0.0,1.0,0.0,2.0,19.0,14.5,-16,1.0,1.0,1.0,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,7.0,88.0,2.6666666666666665,12.5,114.1,3.457575757575757,0.0235656865983922,W (+18),W (+18)
