Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Wiggins,Shared Games with Aleksej Pokusevski,Shared Games with Eugene Omoruyi,Shared Games with Isaiah Joe,Shared Games with Jalen Williams,Shared Games with Jaylin Williams,Shared Games with Jeremiah Robinson-Earl,Shared Games with Josh Giddey,Shared Games with Kenrich Williams,Shared Games with Lindy Waters III,Shared Games with Luguentz Dort,Shared Games with Mike Muscala,Shared Games with Ousmane Dieng,Shared Games with Shai Gilgeous-Alexander,Shared Games with Tre Mann,Aaron Wiggins,Aleksej Pokusevski,Chet Holmgren,Eugene Omoruyi,Isaiah Joe,Jalen Williams,Jared Butler,Jaylin Williams,Jeremiah Robinson-Earl,Josh Giddey,Kenrich Williams,Lindy Waters III,Luguentz Dort,Mike Muscala,Ousmane Dieng,Shai Gilgeous-Alexander,Tre Mann,co_inf with Aaron Wiggins,co_inf with Aleksej Pokusevski,co_inf with Chet Holmgren,co_inf with Eugene Omoruyi,co_inf with Isaiah Joe,co_inf with Jalen Williams,co_inf with Jared Butler,co_inf with Jaylin Williams,co_inf with Jeremiah Robinson-Earl,co_inf with Josh Giddey,co_inf with Kenrich Williams,co_inf with Lindy Waters III,co_inf with Luguentz Dort,co_inf with Mike Muscala,co_inf with Ousmane Dieng,co_inf with Shai Gilgeous-Alexander,co_inf with Tre Mann,Shared Games with Bismack Biyombo,Shared Games with Cameron Payne,Shared Games with Chris Paul,Shared Games with Damion Lee,Shared Games with Deandre Ayton,Shared Games with Devin Booker,Shared Games with Ish Wainright,Shared Games with Jock Landale,Shared Games with Josh Okogie,Shared Games with Kevin Durant,Shared Games with Landry Shamet,Shared Games with T.J. Warren,Shared Games with Terrence Ross,Shared Games with Torrey Craig,Bismack Biyombo,Cameron Payne,Chris Paul,Damion Lee,Deandre Ayton,Devin Booker,Ish Wainright,Jaylen Brown,Jock Landale,Josh Okogie,Kevin Durant,Landry Shamet,Saben Lee,T.J. Warren,Terrence Ross,Torrey Craig,co_inf with Bismack Biyombo,co_inf with Cameron Payne,co_inf with Chris Paul,co_inf with Damion Lee,co_inf with Deandre Ayton,co_inf with Devin Booker,co_inf with Ish Wainright,co_inf with Jaylen Brown,co_inf with Jock Landale,co_inf with Josh Okogie,co_inf with Kevin Durant,co_inf with Landry Shamet,co_inf with Saben Lee,co_inf with T.J. Warren,co_inf with Terrence Ross,co_inf with Torrey Craig,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
67.0,,2023-03-16,22-277,PHO,ORL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,20,11,30,32,13,20,33,31,9,31,27,18,33,36,70.0,34.0,,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.3714285714285714,0.5882352941176471,,0.275,0.410958904109589,0.4266666666666667,0.0,0.2653061224489796,0.4651162790697674,0.4342105263157895,0.5849056603773585,0.2195121951219512,0.4189189189189189,0.4285714285714285,0.4615384615384615,0.4852941176470588,0.5373134328358209,5,6,7,5,6,7,7,6,7,3,3,3,6,7,61.0,48.0,59.0,74.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,25.0,42.0,63.0,79.0,0.081967213114754,0.125,0.1186440677966101,0.0675675675675675,0.0895522388059701,0.1320754716981132,0.1166666666666666,0.0,0.0869565217391304,0.0972222222222222,0.0638297872340425,0.075,0.0,0.0714285714285714,0.0952380952380952,0.0886075949367088,29,,74.0,2.5517241379310347,0.0,77.60000000000001,2.6758620689655177,13.1,1.0,-1.0,-2.0,1.0,0.0030046142289945,0.524,0.29,0.383,0.2,0.1,L (-9),L (-9)
68.0,39.0,2023-03-19,22-280,PHO,OKC,0,7.15,1.0,1.0,1.000,0.0,0.0,,1,2.0,.500,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,-5,1.0,1.0,1.0,26,20,11,30,32,13,20,33,31,9,31,27,18,33,36,70.0,34.0,,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.3714285714285714,0.5882352941176471,,0.275,0.410958904109589,0.4266666666666667,0.0,0.2653061224489796,0.4651162790697674,0.4342105263157895,0.5849056603773585,0.2195121951219512,0.4189189189189189,0.4285714285714285,0.4615384615384615,0.4852941176470588,0.5373134328358209,5,6,7,5,6,7,7,6,7,3,3,3,6,7,61.0,48.0,59.0,74.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,25.0,42.0,63.0,79.0,0.081967213114754,0.125,0.1186440677966101,0.0675675675675675,0.0895522388059701,0.1320754716981132,0.1166666666666666,0.0,0.0869565217391304,0.0972222222222222,0.0638297872340425,0.075,0.0,0.0714285714285714,0.0952380952380952,0.0886075949367088,29,1.0,79.0,2.7241379310344827,2.6,82.2,2.8344827586206898,13.1,1.0,-1.0,-2.0,1.0,0.0030046142289945,0.524,0.29,0.383,0.2,0.1,L (-11),L (-11)
69.0,40.0,2023-03-22,22-283,PHO,LAL,0,1.6166666666666667,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3,-1,0.0,0.0,,26,20,11,30,32,13,20,33,31,9,31,27,18,33,36,70.0,34.0,,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.3714285714285714,0.5882352941176471,,0.275,0.410958904109589,0.4266666666666667,0.0,0.2653061224489796,0.4651162790697674,0.4342105263157895,0.5849056603773585,0.2195121951219512,0.4189189189189189,0.4285714285714285,0.4615384615384615,0.4852941176470588,0.5373134328358209,5,6,7,5,6,7,7,6,7,3,3,3,6,7,61.0,48.0,59.0,74.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,25.0,42.0,63.0,79.0,0.081967213114754,0.125,0.1186440677966101,0.0675675675675675,0.0895522388059701,0.1320754716981132,0.1166666666666666,0.0,0.0869565217391304,0.0972222222222222,0.0638297872340425,0.075,0.0,0.0714285714285714,0.0952380952380952,0.0886075949367088,29,1.0,78.0,2.689655172413793,0.2999999999999998,76.1,2.6241379310344826,13.1,1.0,-1.0,-2.0,1.0,0.0030046142289945,0.524,0.29,0.383,0.2,0.1,L (-12),L (-12)
70.0,,2023-03-24,22-285,PHO,SAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,20,11,30,32,13,20,33,31,9,31,27,18,33,36,70.0,34.0,,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.3714285714285714,0.5882352941176471,,0.275,0.410958904109589,0.4266666666666667,0.0,0.2653061224489796,0.4651162790697674,0.4342105263157895,0.5849056603773585,0.2195121951219512,0.4189189189189189,0.4285714285714285,0.4615384615384615,0.4852941176470588,0.5373134328358209,5,6,7,5,6,7,7,6,7,3,3,3,6,7,61.0,48.0,59.0,74.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,25.0,42.0,63.0,79.0,0.081967213114754,0.125,0.1186440677966101,0.0675675675675675,0.0895522388059701,0.1320754716981132,0.1166666666666666,0.0,0.0869565217391304,0.0972222222222222,0.0638297872340425,0.075,0.0,0.0714285714285714,0.0952380952380952,0.0886075949367088,29,,84.0,2.896551724137931,0.0,85.10000000000001,2.93448275862069,13.1,1.0,-1.0,-2.0,1.0,0.0030046142289945,0.524,0.29,0.383,0.2,0.1,W (+3),W (+3)
71.0,41.0,2023-03-25,22-286,PHO,PHI,0,1.5833333333333337,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.3,-1,0.0,0.0,,26,20,11,30,32,13,20,33,31,9,31,27,18,33,36,70.0,34.0,,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.3714285714285714,0.5882352941176471,,0.275,0.410958904109589,0.4266666666666667,0.0,0.2653061224489796,0.4651162790697674,0.4342105263157895,0.5849056603773585,0.2195121951219512,0.4189189189189189,0.4285714285714285,0.4615384615384615,0.4852941176470588,0.5373134328358209,5,6,7,5,6,7,7,6,7,3,3,3,6,7,61.0,48.0,59.0,74.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,25.0,42.0,63.0,79.0,0.081967213114754,0.125,0.1186440677966101,0.0675675675675675,0.0895522388059701,0.1320754716981132,0.1166666666666666,0.0,0.0869565217391304,0.0972222222222222,0.0638297872340425,0.075,0.0,0.0714285714285714,0.0952380952380952,0.0886075949367088,29,0.0,104.0,3.586206896551724,-0.3,110.0,3.793103448275862,13.1,1.0,-1.0,-2.0,1.0,0.0030046142289945,0.524,0.29,0.383,0.2,0.1,L (-4),L (-4)
72.0,,2023-03-27,22-288,PHO,UTA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,20,11,30,32,13,20,33,31,9,31,27,18,33,36,70.0,34.0,,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.3714285714285714,0.5882352941176471,,0.275,0.410958904109589,0.4266666666666667,0.0,0.2653061224489796,0.4651162790697674,0.4342105263157895,0.5849056603773585,0.2195121951219512,0.4189189189189189,0.4285714285714285,0.4615384615384615,0.4852941176470588,0.5373134328358209,5,6,7,5,6,7,7,6,7,3,3,3,6,7,61.0,48.0,59.0,74.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,25.0,42.0,63.0,79.0,0.081967213114754,0.125,0.1186440677966101,0.0675675675675675,0.0895522388059701,0.1320754716981132,0.1166666666666666,0.0,0.0869565217391304,0.0972222222222222,0.0638297872340425,0.075,0.0,0.0714285714285714,0.0952380952380952,0.0886075949367088,29,,93.0,3.206896551724138,0.0,93.5,3.2241379310344827,13.1,1.0,-1.0,-2.0,1.0,0.0030046142289945,0.524,0.29,0.383,0.2,0.1,L (-11),L (-11)
73.0,,2023-03-29,22-290,PHO,MIN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,20,11,30,32,13,20,33,31,9,31,27,18,33,36,70.0,34.0,,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.3714285714285714,0.5882352941176471,,0.275,0.410958904109589,0.4266666666666667,0.0,0.2653061224489796,0.4651162790697674,0.4342105263157895,0.5849056603773585,0.2195121951219512,0.4189189189189189,0.4285714285714285,0.4615384615384615,0.4852941176470588,0.5373134328358209,5,6,7,5,6,7,7,6,7,3,3,3,6,7,61.0,48.0,59.0,74.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,25.0,42.0,63.0,79.0,0.081967213114754,0.125,0.1186440677966101,0.0675675675675675,0.0895522388059701,0.1320754716981132,0.1166666666666666,0.0,0.0869565217391304,0.0972222222222222,0.0638297872340425,0.075,0.0,0.0714285714285714,0.0952380952380952,0.0886075949367088,29,,82.0,2.827586206896552,0.0,77.39999999999999,2.668965517241379,13.1,1.0,-1.0,-2.0,1.0,0.0030046142289945,0.524,0.29,0.383,0.2,0.1,L (-8),L (-8)
74.0,,2023-03-31,22-292,PHO,DEN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,20,11,30,32,13,20,33,31,9,31,27,18,33,36,70.0,34.0,,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.3714285714285714,0.5882352941176471,,0.275,0.410958904109589,0.4266666666666667,0.0,0.2653061224489796,0.4651162790697674,0.4342105263157895,0.5849056603773585,0.2195121951219512,0.4189189189189189,0.4285714285714285,0.4615384615384615,0.4852941176470588,0.5373134328358209,5,6,7,5,6,7,7,6,7,3,3,3,6,7,61.0,48.0,59.0,74.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,25.0,42.0,63.0,79.0,0.081967213114754,0.125,0.1186440677966101,0.0675675675675675,0.0895522388059701,0.1320754716981132,0.1166666666666666,0.0,0.0869565217391304,0.0972222222222222,0.0638297872340425,0.075,0.0,0.0714285714285714,0.0952380952380952,0.0886075949367088,29,,89.0,3.0689655172413794,0.0,92.6,3.193103448275862,13.1,1.0,-1.0,-2.0,1.0,0.0030046142289945,0.524,0.29,0.383,0.2,0.1,W (+20),W (+20)
75.0,,2023-04-02,22-294,PHO,OKC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,20,11,30,32,13,20,33,31,9,31,27,18,33,36,70.0,34.0,,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.3714285714285714,0.5882352941176471,,0.275,0.410958904109589,0.4266666666666667,0.0,0.2653061224489796,0.4651162790697674,0.4342105263157895,0.5849056603773585,0.2195121951219512,0.4189189189189189,0.4285714285714285,0.4615384615384615,0.4852941176470588,0.5373134328358209,5,6,7,5,6,7,7,6,7,3,3,3,6,7,61.0,48.0,59.0,74.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,25.0,42.0,63.0,79.0,0.081967213114754,0.125,0.1186440677966101,0.0675675675675675,0.0895522388059701,0.1320754716981132,0.1166666666666666,0.0,0.0869565217391304,0.0972222222222222,0.0638297872340425,0.075,0.0,0.0714285714285714,0.0952380952380952,0.0886075949367088,29,,118.0,4.068965517241379,0.0,115.1,3.968965517241379,13.1,1.0,-1.0,-2.0,1.0,0.0030046142289945,0.524,0.29,0.383,0.2,0.1,W (+14),W (+14)
76.0,,2023-04-04,22-296,PHO,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,26,20,11,30,32,13,20,33,31,9,31,27,18,33,36,70.0,34.0,,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.3714285714285714,0.5882352941176471,,0.275,0.410958904109589,0.4266666666666667,0.0,0.2653061224489796,0.4651162790697674,0.4342105263157895,0.5849056603773585,0.2195121951219512,0.4189189189189189,0.4285714285714285,0.4615384615384615,0.4852941176470588,0.5373134328358209,5,6,7,5,6,7,7,6,7,3,3,3,6,7,61.0,48.0,59.0,74.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,25.0,42.0,63.0,79.0,0.081967213114754,0.125,0.1186440677966101,0.0675675675675675,0.0895522388059701,0.1320754716981132,0.1166666666666666,0.0,0.0869565217391304,0.0972222222222222,0.0638297872340425,0.075,0.0,0.0714285714285714,0.0952380952380952,0.0886075949367088,29,,79.0,2.7241379310344827,0.0,103.5,3.5689655172413794,13.1,1.0,-1.0,-2.0,1.0,0.0030046142289945,0.524,0.29,0.383,0.2,0.1,W (+7),W (+7)
77.0,,2023-04-06,22-298,PHO,DEN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,20,11,30,32,13,20,33,31,9,31,27,18,33,36,70.0,34.0,,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.3714285714285714,0.5882352941176471,,0.275,0.410958904109589,0.4266666666666667,0.0,0.2653061224489796,0.4651162790697674,0.4342105263157895,0.5849056603773585,0.2195121951219512,0.4189189189189189,0.4285714285714285,0.4615384615384615,0.4852941176470588,0.5373134328358209,5,6,7,5,6,7,7,6,7,3,3,3,6,7,61.0,48.0,59.0,74.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,25.0,42.0,63.0,79.0,0.081967213114754,0.125,0.1186440677966101,0.0675675675675675,0.0895522388059701,0.1320754716981132,0.1166666666666666,0.0,0.0869565217391304,0.0972222222222222,0.0638297872340425,0.075,0.0,0.0714285714285714,0.0952380952380952,0.0886075949367088,29,,75.0,2.586206896551724,0.0,56.6,1.9517241379310344,13.1,1.0,-1.0,-2.0,1.0,0.0030046142289945,0.524,0.29,0.383,0.2,0.1,W (+7),W (+7)
78.0,42.0,2023-04-07,22-299,PHO,LAL,0,6.95,2.0,4.0,.500,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,2.2,-3,3.0,2.0,0.6666666666666666,26,20,11,30,32,13,20,33,31,9,31,27,18,33,36,70.0,34.0,,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.3714285714285714,0.5882352941176471,,0.275,0.410958904109589,0.4266666666666667,0.0,0.2653061224489796,0.4651162790697674,0.4342105263157895,0.5849056603773585,0.2195121951219512,0.4189189189189189,0.4285714285714285,0.4615384615384615,0.4852941176470588,0.5373134328358209,5,6,7,5,6,7,7,6,7,3,3,3,6,7,61.0,48.0,59.0,74.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,25.0,42.0,63.0,79.0,0.081967213114754,0.125,0.1186440677966101,0.0675675675675675,0.0895522388059701,0.1320754716981132,0.1166666666666666,0.0,0.0869565217391304,0.0972222222222222,0.0638297872340425,0.075,0.0,0.0714285714285714,0.0952380952380952,0.0886075949367088,29,2.0,77.0,2.655172413793104,2.2,92.0,3.1724137931034484,13.1,1.0,-1.0,-2.0,1.0,0.0030046142289945,0.524,0.29,0.383,0.2,0.1,W (+10),W (+10)
79.0,43.0,2023-04-09,22-301,PHO,LAC,0,26.666666666666668,7.0,13.0,.538,1.0,3.0,.333,1,3.0,.333,4.0,5.0,9.0,2.0,0.0,2.0,1.0,2.0,16.0,14.2,-12,10.0,6.0,0.6,26,20,11,30,32,13,20,33,31,9,31,27,18,33,36,70.0,34.0,,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.3714285714285714,0.5882352941176471,,0.275,0.410958904109589,0.4266666666666667,0.0,0.2653061224489796,0.4651162790697674,0.4342105263157895,0.5849056603773585,0.2195121951219512,0.4189189189189189,0.4285714285714285,0.4615384615384615,0.4852941176470588,0.5373134328358209,5,6,7,5,6,7,7,6,7,3,3,3,6,7,61.0,48.0,59.0,74.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,25.0,42.0,63.0,79.0,0.081967213114754,0.125,0.1186440677966101,0.0675675675675675,0.0895522388059701,0.1320754716981132,0.1166666666666666,0.0,0.0869565217391304,0.0972222222222222,0.0638297872340425,0.075,0.0,0.0714285714285714,0.0952380952380952,0.0886075949367088,29,12.0,79.0,2.7241379310344827,13.799999999999995,91.60000000000002,3.1586206896551734,13.1,1.0,-1.0,-2.0,1.0,0.0030046142289945,0.524,0.29,0.383,0.2,0.1,W (+21),W (+21)
