Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Ben Simmons,Shared Games with Cam Thomas,Shared Games with David Duke Jr.,Shared Games with Day'Ron Sharpe,Shared Games with Edmond Sumner,Shared Games with Joe Harris,Shared Games with Kessler Edwards,Shared Games with Kevin Durant,Shared Games with Kyrie Irving,Shared Games with Markieff Morris,Shared Games with Nic Claxton,Shared Games with Patty Mills,Shared Games with Royce O'Neale,Shared Games with Seth Curry,Shared Games with Yuta Watanabe,Alondes Williams,Ben Simmons,Cam Thomas,David Duke Jr.,Day'Ron Sharpe,Edmond Sumner,Joe Harris,Kessler Edwards,Kevin Durant,Kyrie Irving,Markieff Morris,Nic Claxton,Patty Mills,RaiQuan Gray,Royce O'Neale,Seth Curry,Yuta Watanabe,co_inf with Alondes Williams,co_inf with Ben Simmons,co_inf with Cam Thomas,co_inf with David Duke Jr.,co_inf with Day'Ron Sharpe,co_inf with Edmond Sumner,co_inf with Joe Harris,co_inf with Kessler Edwards,co_inf with Kevin Durant,co_inf with Kyrie Irving,co_inf with Markieff Morris,co_inf with Nic Claxton,co_inf with Patty Mills,co_inf with RaiQuan Gray,co_inf with Royce O'Neale,co_inf with Seth Curry,co_inf with Yuta Watanabe,Shared Games with Bismack Biyombo,Shared Games with Cameron Johnson,Shared Games with Duane Washington Jr.,Shared Games with Ish Wainright,Shared Games with Jae Crowder,Shared Games with Jock Landale,Shared Games with Josh Okogie,Shared Games with Torrey Craig,Shared Games with Dorian Finney-Smith,Shared Games with Spencer Dinwiddie,Shared Games with Nerlens Noel,Shared Games with Moses Brown,Shared Games with Cameron Payne,Shared Games with Chris Paul,Shared Games with Damion Lee,Shared Games with Darius Bazley,Shared Games with Deandre Ayton,Shared Games with Devin Booker,Shared Games with Landry Shamet,Shared Games with Terrence Ross,Bismack Biyombo,Cameron Payne,Chris Paul,Damion Lee,Darius Bazley,Deandre Ayton,Devin Booker,Ish Wainright,Jaylen Brown,Jock Landale,Josh Okogie,Landry Shamet,Saben Lee,Terrence Ross,Torrey Craig,co_inf with Bismack Biyombo,co_inf with Ish Wainright,co_inf with Jaylen Brown,co_inf with Jock Landale,co_inf with Josh Okogie,co_inf with Torrey Craig,co_inf with Cameron Payne,co_inf with Chris Paul,co_inf with Damion Lee,co_inf with Darius Bazley,co_inf with Deandre Ayton,co_inf with Devin Booker,co_inf with Landry Shamet,co_inf with Saben Lee,co_inf with Terrence Ross,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
67.0,34.0,2023-03-14,29-190,PHO,MIL,0,5.85,0.0,3.0,.000,0.0,0.0,,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,-9,3.0,0.0,0.0,21,15,1,10,22,22,2,22,22,10,25,9,24,22,21,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,58.0,0.0,0.5,0.2631578947368421,0.0434782608695652,0.2083333333333333,0.4150943396226415,0.2972972972972973,0.0555555555555555,0.4680851063829787,0.3666666666666666,0.2857142857142857,0.3289473684210526,0.225,0.0,0.3157894736842105,0.360655737704918,0.3620689655172414,11,10,8,12,8,13,16,16,16,23,3,9,14,16,11,3,12,15,5,14,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,40.0,25.0,63.0,79.0,0.180327868852459,0.2,0.0,0.1884057971014492,0.2222222222222222,0.2025316455696202,0.2916666666666667,0.2711864406779661,0.1486486486486486,0.0697674418604651,0.1791044776119403,0.2830188679245283,0.125,0.0,0.2222222222222222,35,-1.0,75.0,2.142857142857143,-1.4999999999999996,79.10000000000001,2.26,13.5,1.2,-2.0,-1.7,-0.2,0.0071896126193797,0.55,0.248,0.13,0.0,0.4,W (+31),W (+31)
68.0,,2023-03-16,29-192,PHO,ORL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,21,15,1,10,22,22,2,22,22,10,25,9,24,22,21,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,58.0,0.0,0.5,0.2631578947368421,0.0434782608695652,0.2083333333333333,0.4150943396226415,0.2972972972972973,0.0555555555555555,0.4680851063829787,0.3666666666666666,0.2857142857142857,0.3289473684210526,0.225,0.0,0.3157894736842105,0.360655737704918,0.3620689655172414,11,10,8,12,8,13,16,16,16,23,3,9,14,16,11,3,12,15,5,14,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,40.0,25.0,63.0,79.0,0.180327868852459,0.2,0.0,0.1884057971014492,0.2222222222222222,0.2025316455696202,0.2916666666666667,0.2711864406779661,0.1486486486486486,0.0697674418604651,0.1791044776119403,0.2830188679245283,0.125,0.0,0.2222222222222222,35,,80.0,2.2857142857142856,0.0,84.80000000000001,2.422857142857143,13.5,1.2,-2.0,-1.7,-0.2,0.0071896126193797,0.55,0.248,0.13,0.0,0.4,L (-9),L (-9)
69.0,,2023-03-19,29-195,PHO,OKC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,21,15,1,10,22,22,2,22,22,10,25,9,24,22,21,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,58.0,0.0,0.5,0.2631578947368421,0.0434782608695652,0.2083333333333333,0.4150943396226415,0.2972972972972973,0.0555555555555555,0.4680851063829787,0.3666666666666666,0.2857142857142857,0.3289473684210526,0.225,0.0,0.3157894736842105,0.360655737704918,0.3620689655172414,11,10,8,12,8,13,16,16,16,23,3,9,14,16,11,3,12,15,5,14,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,40.0,25.0,63.0,79.0,0.180327868852459,0.2,0.0,0.1884057971014492,0.2222222222222222,0.2025316455696202,0.2916666666666667,0.2711864406779661,0.1486486486486486,0.0697674418604651,0.1791044776119403,0.2830188679245283,0.125,0.0,0.2222222222222222,35,,79.0,2.257142857142857,0.0,76.4,2.182857142857143,13.5,1.2,-2.0,-1.7,-0.2,0.0071896126193797,0.55,0.248,0.13,0.0,0.4,L (-11),L (-11)
70.0,35.0,2023-03-22,29-198,PHO,LAL,0,19.666666666666668,3.0,6.0,.500,0.0,1.0,.000,0,0.0,,1.0,3.0,4.0,1.0,0.0,0.0,0.0,2.0,6.0,4.5,-1,5.0,3.0,0.6,21,15,1,10,22,22,2,22,22,10,25,9,24,22,21,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,58.0,0.0,0.5,0.2631578947368421,0.0434782608695652,0.2083333333333333,0.4150943396226415,0.2972972972972973,0.0555555555555555,0.4680851063829787,0.3666666666666666,0.2857142857142857,0.3289473684210526,0.225,0.0,0.3157894736842105,0.360655737704918,0.3620689655172414,11,10,8,12,8,13,16,16,16,23,3,9,14,16,11,3,12,15,5,14,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,40.0,25.0,63.0,79.0,0.180327868852459,0.2,0.0,0.1884057971014492,0.2222222222222222,0.2025316455696202,0.2916666666666667,0.2711864406779661,0.1486486486486486,0.0697674418604651,0.1791044776119403,0.2830188679245283,0.125,0.0,0.2222222222222222,35,5.0,79.0,2.257142857142857,4.500000000000001,80.60000000000001,2.302857142857143,13.5,1.2,-2.0,-1.7,-0.2,0.0071896126193797,0.55,0.248,0.13,0.0,0.4,L (-12),L (-12)
71.0,36.0,2023-03-24,29-200,PHO,SAC,0,28.766666666666666,7.0,13.0,.538,1.0,4.0,.250,0,1.0,.000,1.0,2.0,3.0,1.0,2.0,0.0,1.0,5.0,15.0,9.3,+7,9.0,6.0,0.6666666666666666,21,15,1,10,22,22,2,22,22,10,25,9,24,22,21,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,58.0,0.0,0.5,0.2631578947368421,0.0434782608695652,0.2083333333333333,0.4150943396226415,0.2972972972972973,0.0555555555555555,0.4680851063829787,0.3666666666666666,0.2857142857142857,0.3289473684210526,0.225,0.0,0.3157894736842105,0.360655737704918,0.3620689655172414,11,10,8,12,8,13,16,16,16,23,3,9,14,16,11,3,12,15,5,14,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,40.0,25.0,63.0,79.0,0.180327868852459,0.2,0.0,0.1884057971014492,0.2222222222222222,0.2025316455696202,0.2916666666666667,0.2711864406779661,0.1486486486486486,0.0697674418604651,0.1791044776119403,0.2830188679245283,0.125,0.0,0.2222222222222222,35,6.0,98.0,2.8,9.3,100.39999999999998,2.868571428571428,13.5,1.2,-2.0,-1.7,-0.2,0.0071896126193797,0.55,0.248,0.13,0.0,0.4,W (+3),W (+3)
72.0,37.0,2023-03-25,29-201,PHO,PHI,0,26.8,7.0,12.0,.583,2.0,4.0,.500,0,0.0,,1.0,7.0,8.0,0.0,1.0,1.0,0.0,0.0,16.0,14.9,+25,8.0,5.0,0.625,21,15,1,10,22,22,2,22,22,10,25,9,24,22,21,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,58.0,0.0,0.5,0.2631578947368421,0.0434782608695652,0.2083333333333333,0.4150943396226415,0.2972972972972973,0.0555555555555555,0.4680851063829787,0.3666666666666666,0.2857142857142857,0.3289473684210526,0.225,0.0,0.3157894736842105,0.360655737704918,0.3620689655172414,11,10,8,12,8,13,16,16,16,23,3,9,14,16,11,3,12,15,5,14,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,40.0,25.0,63.0,79.0,0.180327868852459,0.2,0.0,0.1884057971014492,0.2222222222222222,0.2025316455696202,0.2916666666666667,0.2711864406779661,0.1486486486486486,0.0697674418604651,0.1791044776119403,0.2830188679245283,0.125,0.0,0.2222222222222222,35,14.0,79.0,2.257142857142857,14.900000000000002,78.6,2.2457142857142856,13.5,1.2,-2.0,-1.7,-0.2,0.0071896126193797,0.55,0.248,0.13,0.0,0.4,L (-4),L (-4)
73.0,38.0,2023-03-27,29-203,PHO,UTA,0,21.08333333333333,4.0,9.0,.444,0.0,2.0,.000,1,1.0,1.000,2.0,2.0,4.0,1.0,0.0,1.0,0.0,3.0,9.0,6.5,+24,7.0,4.0,0.5714285714285714,21,15,1,10,22,22,2,22,22,10,25,9,24,22,21,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,58.0,0.0,0.5,0.2631578947368421,0.0434782608695652,0.2083333333333333,0.4150943396226415,0.2972972972972973,0.0555555555555555,0.4680851063829787,0.3666666666666666,0.2857142857142857,0.3289473684210526,0.225,0.0,0.3157894736842105,0.360655737704918,0.3620689655172414,11,10,8,12,8,13,16,16,16,23,3,9,14,16,11,3,12,15,5,14,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,40.0,25.0,63.0,79.0,0.180327868852459,0.2,0.0,0.1884057971014492,0.2222222222222222,0.2025316455696202,0.2916666666666667,0.2711864406779661,0.1486486486486486,0.0697674418604651,0.1791044776119403,0.2830188679245283,0.125,0.0,0.2222222222222222,35,5.0,77.0,2.2,6.099999999999998,71.30000000000001,2.0371428571428574,13.5,1.2,-2.0,-1.7,-0.2,0.0071896126193797,0.55,0.248,0.13,0.0,0.4,L (-11),L (-11)
74.0,39.0,2023-03-29,29-205,PHO,MIN,0,10.566666666666666,1.0,4.0,.250,0.0,0.0,,0,0.0,,1.0,3.0,4.0,3.0,0.0,1.0,0.0,0.0,2.0,4.0,-1,4.0,1.0,0.25,21,15,1,10,22,22,2,22,22,10,25,9,24,22,21,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,58.0,0.0,0.5,0.2631578947368421,0.0434782608695652,0.2083333333333333,0.4150943396226415,0.2972972972972973,0.0555555555555555,0.4680851063829787,0.3666666666666666,0.2857142857142857,0.3289473684210526,0.225,0.0,0.3157894736842105,0.360655737704918,0.3620689655172414,11,10,8,12,8,13,16,16,16,23,3,9,14,16,11,3,12,15,5,14,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,40.0,25.0,63.0,79.0,0.180327868852459,0.2,0.0,0.1884057971014492,0.2222222222222222,0.2025316455696202,0.2916666666666667,0.2711864406779661,0.1486486486486486,0.0697674418604651,0.1791044776119403,0.2830188679245283,0.125,0.0,0.2222222222222222,35,6.0,83.0,2.3714285714285714,4.0,88.6,2.531428571428571,13.5,1.2,-2.0,-1.7,-0.2,0.0071896126193797,0.55,0.248,0.13,0.0,0.4,L (-8),L (-8)
75.0,40.0,2023-03-31,29-207,PHO,DEN,0,16.383333333333333,2.0,6.0,.333,0.0,1.0,.000,0,0.0,,3.0,3.0,6.0,3.0,2.0,1.0,1.0,1.0,4.0,7.0,,5.0,2.0,0.4,21,15,1,10,22,22,2,22,22,10,25,9,24,22,21,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,58.0,0.0,0.5,0.2631578947368421,0.0434782608695652,0.2083333333333333,0.4150943396226415,0.2972972972972973,0.0555555555555555,0.4680851063829787,0.3666666666666666,0.2857142857142857,0.3289473684210526,0.225,0.0,0.3157894736842105,0.360655737704918,0.3620689655172414,11,10,8,12,8,13,16,16,16,23,3,9,14,16,11,3,12,15,5,14,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,40.0,25.0,63.0,79.0,0.180327868852459,0.2,0.0,0.1884057971014492,0.2222222222222222,0.2025316455696202,0.2916666666666667,0.2711864406779661,0.1486486486486486,0.0697674418604651,0.1791044776119403,0.2830188679245283,0.125,0.0,0.2222222222222222,35,9.0,109.0,3.1142857142857143,6.999999999999998,108.1,3.0885714285714285,13.5,1.2,-2.0,-1.7,-0.2,0.0071896126193797,0.55,0.248,0.13,0.0,0.4,W (+20),W (+20)
76.0,41.0,2023-04-02,29-209,PHO,OKC,0,11.116666666666667,2.0,5.0,.400,2.0,4.0,.500,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,3.5,+3,1.0,0.0,0.0,21,15,1,10,22,22,2,22,22,10,25,9,24,22,21,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,58.0,0.0,0.5,0.2631578947368421,0.0434782608695652,0.2083333333333333,0.4150943396226415,0.2972972972972973,0.0555555555555555,0.4680851063829787,0.3666666666666666,0.2857142857142857,0.3289473684210526,0.225,0.0,0.3157894736842105,0.360655737704918,0.3620689655172414,11,10,8,12,8,13,16,16,16,23,3,9,14,16,11,3,12,15,5,14,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,40.0,25.0,63.0,79.0,0.180327868852459,0.2,0.0,0.1884057971014492,0.2222222222222222,0.2025316455696202,0.2916666666666667,0.2711864406779661,0.1486486486486486,0.0697674418604651,0.1791044776119403,0.2830188679245283,0.125,0.0,0.2222222222222222,35,3.0,76.0,2.171428571428572,3.5,100.0,2.857142857142857,13.5,1.2,-2.0,-1.7,-0.2,0.0071896126193797,0.55,0.248,0.13,0.0,0.4,W (+14),W (+14)
77.0,42.0,2023-04-04,29-211,PHO,SAS,0,11.2,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,-5,0.0,0.0,,21,15,1,10,22,22,2,22,22,10,25,9,24,22,21,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,58.0,0.0,0.5,0.2631578947368421,0.0434782608695652,0.2083333333333333,0.4150943396226415,0.2972972972972973,0.0555555555555555,0.4680851063829787,0.3666666666666666,0.2857142857142857,0.3289473684210526,0.225,0.0,0.3157894736842105,0.360655737704918,0.3620689655172414,11,10,8,12,8,13,16,16,16,23,3,9,14,16,11,3,12,15,5,14,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,40.0,25.0,63.0,79.0,0.180327868852459,0.2,0.0,0.1884057971014492,0.2222222222222222,0.2025316455696202,0.2916666666666667,0.2711864406779661,0.1486486486486486,0.0697674418604651,0.1791044776119403,0.2830188679245283,0.125,0.0,0.2222222222222222,35,3.0,72.0,2.057142857142857,0.4999999999999999,56.09999999999999,1.6028571428571423,13.5,1.2,-2.0,-1.7,-0.2,0.0071896126193797,0.55,0.248,0.13,0.0,0.4,W (+7),W (+7)
78.0,,2023-04-06,29-213,PHO,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,15,1,10,22,22,2,22,22,10,25,9,24,22,21,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,58.0,0.0,0.5,0.2631578947368421,0.0434782608695652,0.2083333333333333,0.4150943396226415,0.2972972972972973,0.0555555555555555,0.4680851063829787,0.3666666666666666,0.2857142857142857,0.3289473684210526,0.225,0.0,0.3157894736842105,0.360655737704918,0.3620689655172414,11,10,8,12,8,13,16,16,16,23,3,9,14,16,11,3,12,15,5,14,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,40.0,25.0,63.0,79.0,0.180327868852459,0.2,0.0,0.1884057971014492,0.2222222222222222,0.2025316455696202,0.2916666666666667,0.2711864406779661,0.1486486486486486,0.0697674418604651,0.1791044776119403,0.2830188679245283,0.125,0.0,0.2222222222222222,35,,79.0,2.257142857142857,0.0,94.19999999999996,2.6914285714285704,13.5,1.2,-2.0,-1.7,-0.2,0.0071896126193797,0.55,0.248,0.13,0.0,0.4,W (+7),W (+7)
79.0,,2023-04-07,29-214,PHO,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,15,1,10,22,22,2,22,22,10,25,9,24,22,21,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,58.0,0.0,0.5,0.2631578947368421,0.0434782608695652,0.2083333333333333,0.4150943396226415,0.2972972972972973,0.0555555555555555,0.4680851063829787,0.3666666666666666,0.2857142857142857,0.3289473684210526,0.225,0.0,0.3157894736842105,0.360655737704918,0.3620689655172414,11,10,8,12,8,13,16,16,16,23,3,9,14,16,11,3,12,15,5,14,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,40.0,25.0,63.0,79.0,0.180327868852459,0.2,0.0,0.1884057971014492,0.2222222222222222,0.2025316455696202,0.2916666666666667,0.2711864406779661,0.1486486486486486,0.0697674418604651,0.1791044776119403,0.2830188679245283,0.125,0.0,0.2222222222222222,35,,91.0,2.6,0.0,105.4,3.011428571428572,13.5,1.2,-2.0,-1.7,-0.2,0.0071896126193797,0.55,0.248,0.13,0.0,0.4,W (+10),W (+10)
80.0,,2023-04-09,29-216,PHO,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,15,1,10,22,22,2,22,22,10,25,9,24,22,21,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,58.0,0.0,0.5,0.2631578947368421,0.0434782608695652,0.2083333333333333,0.4150943396226415,0.2972972972972973,0.0555555555555555,0.4680851063829787,0.3666666666666666,0.2857142857142857,0.3289473684210526,0.225,0.0,0.3157894736842105,0.360655737704918,0.3620689655172414,11,10,8,12,8,13,16,16,16,23,3,9,14,16,11,3,12,15,5,14,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,40.0,25.0,63.0,79.0,0.180327868852459,0.2,0.0,0.1884057971014492,0.2222222222222222,0.2025316455696202,0.2916666666666667,0.2711864406779661,0.1486486486486486,0.0697674418604651,0.1791044776119403,0.2830188679245283,0.125,0.0,0.2222222222222222,35,,65.0,1.8571428571428568,0.0,72.8,2.08,13.5,1.2,-2.0,-1.7,-0.2,0.0071896126193797,0.55,0.248,0.13,0.0,0.4,W (+21),W (+21)
