Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anthony Davis,Shared Games with Austin Reaves,Shared Games with Cole Swider,Shared Games with Damian Jones,Shared Games with Dennis Schröder,Shared Games with Juan Toscano-Anderson,Shared Games with Kendrick Nunn,Shared Games with LeBron James,Shared Games with Lonnie Walker IV,Shared Games with Matt Ryan,Shared Games with Max Christie,Shared Games with Patrick Beverley,Shared Games with Scotty Pippen Jr.,Shared Games with Thomas Bryant,Shared Games with Troy Brown Jr.,Shared Games with Wenyen Gabriel,Anthony Davis,Austin Reaves,Cole Swider,Damian Jones,Dennis Schröder,Juan Toscano-Anderson,Kendrick Nunn,LeBron James,Lonnie Walker IV,Matt Ryan,Max Christie,Patrick Beverley,Scotty Pippen Jr.,Sterling Brown,Thomas Bryant,Tristan Thompson,Troy Brown Jr.,Wenyen Gabriel,co_inf with Anthony Davis,co_inf with Austin Reaves,co_inf with Cole Swider,co_inf with Damian Jones,co_inf with Dennis Schröder,co_inf with Juan Toscano-Anderson,co_inf with Kendrick Nunn,co_inf with LeBron James,co_inf with Lonnie Walker IV,co_inf with Matt Ryan,co_inf with Max Christie,co_inf with Patrick Beverley,co_inf with Scotty Pippen Jr.,co_inf with Sterling Brown,co_inf with Thomas Bryant,co_inf with Tristan Thompson,co_inf with Troy Brown Jr.,co_inf with Wenyen Gabriel,Shared Games with Davon Reed,Shared Games with Amir Coffey,Shared Games with Bones Hyland,Shared Games with Brandon Boston Jr.,Shared Games with Eric Gordon,Shared Games with Ivica Zubac,Shared Games with Kawhi Leonard,Shared Games with Marcus Morris,Shared Games with Mason Plumlee,Shared Games with Moussa Diabaté,Shared Games with Nicolas Batum,Shared Games with Norman Powell,Shared Games with Paul George,Shared Games with Robert Covington,Shared Games with Terance Mann,Amir Coffey,Bones Hyland,Brandon Boston Jr.,Eric Gordon,Ivica Zubac,Jason Preston,Justin Holiday,Kawhi Leonard,Marcus Morris,Mason Plumlee,Moussa Diabaté,Nicolas Batum,Norman Powell,Paul George,Robert Covington,Terance Mann,Xavier Moon,co_inf with Amir Coffey,co_inf with Bones Hyland,co_inf with Brandon Boston Jr.,co_inf with Eric Gordon,co_inf with Ivica Zubac,co_inf with Jason Preston,co_inf with Justin Holiday,co_inf with Kawhi Leonard,co_inf with Marcus Morris,co_inf with Mason Plumlee,co_inf with Moussa Diabaté,co_inf with Nicolas Batum,co_inf with Norman Powell,co_inf with Paul George,co_inf with Robert Covington,co_inf with Terance Mann,co_inf with Xavier Moon,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
47.0,44.0,2023-01-22,34-071,LAL,POR,0.0,25.866666666666667,3.0,13.0,0.231,0.0,4.0,0.0,0.0,0.0,,1.0,7.0,8.0,5.0,0.0,0.0,3.0,2.0,6.0,0.6,-13.0,9.0,3.0,0.3333333333333333,30,36,5,19,39,29,36,42,35,11,30,42,5,39,46,39,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,6.0,4.0,59.0,,76.0,68.0,0.5357142857142857,0.5625,0.7142857142857143,0.4634146341463415,0.5909090909090909,0.5576923076923077,0.5142857142857142,0.7636363636363637,0.625,0.3235294117647059,0.7317073170731707,0.6268656716417911,0.8333333333333334,0.0,0.6610169491525424,,0.6052631578947368,0.5735294117647058,25,10,12,1,19,17,18,14,21,5,21,9,14,10,21,50.0,56.0,22.0,69.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,81.0,4.0,0.2,0.2142857142857142,0.0454545454545454,0.2753623188405797,0.2236842105263158,0.0,0.0,0.3461538461538461,0.2153846153846154,0.2658227848101265,0.2272727272727272,0.2692307692307692,0.15,0.25,0.2083333333333333,0.2592592592592592,0.0,31,3.0,82.0,2.6451612903225805,0.6000000000000005,95.4,3.07741935483871,16.1,1.9,0.2,0.3,-0.1,0.0860741049125728,0.513,0.289,0.317,1.2,-0.6,L (-5),L (-5)
48.0,45.0,2023-01-24,34-073,LAL,LAC,0.0,24.716666666666665,4.0,13.0,0.308,1.0,4.0,0.25,8.0,13.0,0.615,1.0,0.0,1.0,5.0,2.0,0.0,2.0,1.0,17.0,11.3,-11.0,9.0,3.0,0.3333333333333333,30,36,5,19,39,29,36,42,35,11,30,42,5,39,46,39,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,6.0,4.0,59.0,,76.0,68.0,0.5357142857142857,0.5625,0.7142857142857143,0.4634146341463415,0.5909090909090909,0.5576923076923077,0.5142857142857142,0.7636363636363637,0.625,0.3235294117647059,0.7317073170731707,0.6268656716417911,0.8333333333333334,0.0,0.6610169491525424,,0.6052631578947368,0.5735294117647058,25,10,12,1,19,17,18,14,21,5,21,9,14,10,21,50.0,56.0,22.0,69.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,81.0,4.0,0.2,0.2142857142857142,0.0454545454545454,0.2753623188405797,0.2236842105263158,0.0,0.0,0.3461538461538461,0.2153846153846154,0.2658227848101265,0.2272727272727272,0.2692307692307692,0.15,0.25,0.2083333333333333,0.2592592592592592,0.0,31,-3.0,105.0,3.3870967741935485,8.1,128.5,4.145161290322581,16.1,1.9,0.2,0.3,-0.1,0.0860741049125728,0.513,0.289,0.317,1.2,-0.6,W (+1),W (+1)
49.0,46.0,2023-01-25,34-074,LAL,SAS,0.0,27.883333333333333,7.0,15.0,0.467,0.0,3.0,0.0,0.0,0.0,,0.0,2.0,2.0,4.0,1.0,0.0,3.0,4.0,14.0,6.1,-10.0,12.0,7.0,0.5833333333333334,30,36,5,19,39,29,36,42,35,11,30,42,5,39,46,39,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,6.0,4.0,59.0,,76.0,68.0,0.5357142857142857,0.5625,0.7142857142857143,0.4634146341463415,0.5909090909090909,0.5576923076923077,0.5142857142857142,0.7636363636363637,0.625,0.3235294117647059,0.7317073170731707,0.6268656716417911,0.8333333333333334,0.0,0.6610169491525424,,0.6052631578947368,0.5735294117647058,25,10,12,1,19,17,18,14,21,5,21,9,14,10,21,50.0,56.0,22.0,69.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,81.0,4.0,0.2,0.2142857142857142,0.0454545454545454,0.2753623188405797,0.2236842105263158,0.0,0.0,0.3461538461538461,0.2153846153846154,0.2658227848101265,0.2272727272727272,0.2692307692307692,0.15,0.25,0.2083333333333333,0.2592592592592592,0.0,31,3.0,73.0,2.3548387096774195,6.100000000000003,92.3,2.97741935483871,16.1,1.9,0.2,0.3,-0.1,0.0860741049125728,0.513,0.289,0.317,1.2,-0.6,W (+9),W (+9)
50.0,47.0,2023-01-28,34-077,LAL,BOS,0.0,25.316666666666663,4.0,14.0,0.286,0.0,3.0,0.0,4.0,5.0,0.8,2.0,2.0,4.0,7.0,1.0,0.0,5.0,4.0,12.0,4.7,-10.0,11.0,4.0,0.3636363636363636,30,36,5,19,39,29,36,42,35,11,30,42,5,39,46,39,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,6.0,4.0,59.0,,76.0,68.0,0.5357142857142857,0.5625,0.7142857142857143,0.4634146341463415,0.5909090909090909,0.5576923076923077,0.5142857142857142,0.7636363636363637,0.625,0.3235294117647059,0.7317073170731707,0.6268656716417911,0.8333333333333334,0.0,0.6610169491525424,,0.6052631578947368,0.5735294117647058,25,10,12,1,19,17,18,14,21,5,21,9,14,10,21,50.0,56.0,22.0,69.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,81.0,4.0,0.2,0.2142857142857142,0.0454545454545454,0.2753623188405797,0.2236842105263158,0.0,0.0,0.3461538461538461,0.2153846153846154,0.2658227848101265,0.2272727272727272,0.2692307692307692,0.15,0.25,0.2083333333333333,0.2592592592592592,0.0,31,0.0,128.0,4.129032258064516,3.1000000000000014,144.39999999999998,4.658064516129032,16.1,1.9,0.2,0.3,-0.1,0.0860741049125728,0.513,0.289,0.317,1.2,-0.6,L (-18),L (-18)
51.0,48.0,2023-01-30,34-079,LAL,BRK,0.0,29.666666666666668,5.0,15.0,0.333,3.0,6.0,0.5,4.0,7.0,0.571,2.0,6.0,8.0,10.0,1.0,1.0,6.0,2.0,17.0,12.4,-10.0,9.0,2.0,0.2222222222222222,30,36,5,19,39,29,36,42,35,11,30,42,5,39,46,39,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,6.0,4.0,59.0,,76.0,68.0,0.5357142857142857,0.5625,0.7142857142857143,0.4634146341463415,0.5909090909090909,0.5576923076923077,0.5142857142857142,0.7636363636363637,0.625,0.3235294117647059,0.7317073170731707,0.6268656716417911,0.8333333333333334,0.0,0.6610169491525424,,0.6052631578947368,0.5735294117647058,25,10,12,1,19,17,18,14,21,5,21,9,14,10,21,50.0,56.0,22.0,69.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,81.0,4.0,0.2,0.2142857142857142,0.0454545454545454,0.2753623188405797,0.2236842105263158,0.0,0.0,0.3461538461538461,0.2153846153846154,0.2658227848101265,0.2272727272727272,0.2692307692307692,0.15,0.25,0.2083333333333333,0.2592592592592592,0.0,31,9.0,102.0,3.290322580645161,10.799999999999995,121.8,3.929032258064516,16.1,1.9,0.2,0.3,-0.1,0.0860741049125728,0.513,0.289,0.317,1.2,-0.6,W (+9),W (+9)
52.0,49.0,2023-01-31,34-080,LAL,NYK,0.0,36.21666666666667,7.0,13.0,0.538,1.0,4.0,0.25,2.0,5.0,0.4,3.0,3.0,6.0,8.0,3.0,0.0,1.0,4.0,17.0,18.5,-5.0,9.0,6.0,0.6666666666666666,30,36,5,19,39,29,36,42,35,11,30,42,5,39,46,39,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,6.0,4.0,59.0,,76.0,68.0,0.5357142857142857,0.5625,0.7142857142857143,0.4634146341463415,0.5909090909090909,0.5576923076923077,0.5142857142857142,0.7636363636363637,0.625,0.3235294117647059,0.7317073170731707,0.6268656716417911,0.8333333333333334,0.0,0.6610169491525424,,0.6052631578947368,0.5735294117647058,25,10,12,1,19,17,18,14,21,5,21,9,14,10,21,50.0,56.0,22.0,69.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,81.0,4.0,0.2,0.2142857142857142,0.0454545454545454,0.2753623188405797,0.2236842105263158,0.0,0.0,0.3461538461538461,0.2153846153846154,0.2658227848101265,0.2272727272727272,0.2692307692307692,0.15,0.25,0.2083333333333333,0.2592592592592592,0.0,31,15.0,98.0,3.161290322580645,17.699999999999996,108.39999999999998,3.4967741935483865,16.1,1.9,0.2,0.3,-0.1,0.0860741049125728,0.513,0.289,0.317,1.2,-0.6,L (-4),L (-4)
53.0,50.0,2023-02-02,34-082,LAL,IND,0.0,32.15,2.0,16.0,0.125,0.0,5.0,0.0,6.0,8.0,0.75,1.0,2.0,3.0,10.0,0.0,0.0,4.0,2.0,10.0,2.3,0.0,11.0,2.0,0.1818181818181818,30,36,5,19,39,29,36,42,35,11,30,42,5,39,46,39,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,6.0,4.0,59.0,,76.0,68.0,0.5357142857142857,0.5625,0.7142857142857143,0.4634146341463415,0.5909090909090909,0.5576923076923077,0.5142857142857142,0.7636363636363637,0.625,0.3235294117647059,0.7317073170731707,0.6268656716417911,0.8333333333333334,0.0,0.6610169491525424,,0.6052631578947368,0.5735294117647058,25,10,12,1,19,17,18,14,21,5,21,9,14,10,21,50.0,56.0,22.0,69.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,81.0,4.0,0.2,0.2142857142857142,0.0454545454545454,0.2753623188405797,0.2236842105263158,0.0,0.0,0.3461538461538461,0.2153846153846154,0.2658227848101265,0.2272727272727272,0.2692307692307692,0.15,0.25,0.2083333333333333,0.2592592592592592,0.0,31,-5.0,41.0,1.3225806451612905,-0.0999999999999978,52.50000000000001,1.6935483870967745,16.1,1.9,0.2,0.3,-0.1,0.0860741049125728,0.513,0.289,0.317,1.2,-0.6,L (-17),L (-17)
54.0,51.0,2023-02-04,34-084,LAL,NOP,0.0,22.9,6.0,11.0,0.545,2.0,3.0,0.667,1.0,2.0,0.5,2.0,2.0,4.0,4.0,0.0,0.0,2.0,1.0,15.0,11.7,-4.0,8.0,4.0,0.5,30,36,5,19,39,29,36,42,35,11,30,42,5,39,46,39,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,6.0,4.0,59.0,,76.0,68.0,0.5357142857142857,0.5625,0.7142857142857143,0.4634146341463415,0.5909090909090909,0.5576923076923077,0.5142857142857142,0.7636363636363637,0.625,0.3235294117647059,0.7317073170731707,0.6268656716417911,0.8333333333333334,0.0,0.6610169491525424,,0.6052631578947368,0.5735294117647058,25,10,12,1,19,17,18,14,21,5,21,9,14,10,21,50.0,56.0,22.0,69.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,81.0,4.0,0.2,0.2142857142857142,0.0454545454545454,0.2753623188405797,0.2236842105263158,0.0,0.0,0.3461538461538461,0.2153846153846154,0.2658227848101265,0.2272727272727272,0.2692307692307692,0.15,0.25,0.2083333333333333,0.2592592592592592,0.0,31,8.0,84.0,2.7096774193548385,11.3,112.4,3.625806451612904,16.1,1.9,0.2,0.3,-0.1,0.0860741049125728,0.513,0.289,0.317,1.2,-0.6,W (+6),W (+6)
55.0,52.0,2023-02-07,34-087,LAL,OKC,0.0,28.0,10.0,19.0,0.526,4.0,7.0,0.571,3.0,6.0,0.5,0.0,4.0,4.0,8.0,2.0,1.0,6.0,1.0,27.0,19.6,4.0,12.0,6.0,0.5,30,36,5,19,39,29,36,42,35,11,30,42,5,39,46,39,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,6.0,4.0,59.0,,76.0,68.0,0.5357142857142857,0.5625,0.7142857142857143,0.4634146341463415,0.5909090909090909,0.5576923076923077,0.5142857142857142,0.7636363636363637,0.625,0.3235294117647059,0.7317073170731707,0.6268656716417911,0.8333333333333334,0.0,0.6610169491525424,,0.6052631578947368,0.5735294117647058,25,10,12,1,19,17,18,14,21,5,21,9,14,10,21,50.0,56.0,22.0,69.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,81.0,4.0,0.2,0.2142857142857142,0.0454545454545454,0.2753623188405797,0.2236842105263158,0.0,0.0,0.3461538461538461,0.2153846153846154,0.2658227848101265,0.2272727272727272,0.2692307692307692,0.15,0.25,0.2083333333333333,0.2592592592592592,0.0,31,11.0,71.0,2.290322580645161,18.400000000000013,81.8,2.638709677419355,16.1,1.9,0.2,0.3,-0.1,0.0860741049125728,0.513,0.289,0.317,1.2,-0.6,W (+1),W (+1)
56.0,,2023-02-10,34-090,UTA,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,36,5,19,39,29,36,42,35,11,30,42,5,39,46,39,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,6.0,4.0,59.0,,76.0,68.0,0.5357142857142857,0.5625,0.7142857142857143,0.4634146341463415,0.5909090909090909,0.5576923076923077,0.5142857142857142,0.7636363636363637,0.625,0.3235294117647059,0.7317073170731707,0.6268656716417911,0.8333333333333334,0.0,0.6610169491525424,,0.6052631578947368,0.5735294117647058,25,10,12,1,19,17,18,14,21,5,21,9,14,10,21,50.0,56.0,22.0,69.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,81.0,4.0,0.2,0.2142857142857142,0.0454545454545454,0.2753623188405797,0.2236842105263158,0.0,0.0,0.3461538461538461,0.2153846153846154,0.2658227848101265,0.2272727272727272,0.2692307692307692,0.15,0.25,0.2083333333333333,0.2592592592592592,0.0,31,,81.0,2.6129032258064515,0.0,101.4,3.270967741935484,16.1,1.9,0.2,0.3,-0.1,0.0860741049125728,0.513,0.289,0.317,1.2,-0.6,L (-5),L (-5)
57.0,,2023-02-11,34-091,UTA,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,36,5,19,39,29,36,42,35,11,30,42,5,39,46,39,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,6.0,4.0,59.0,,76.0,68.0,0.5357142857142857,0.5625,0.7142857142857143,0.4634146341463415,0.5909090909090909,0.5576923076923077,0.5142857142857142,0.7636363636363637,0.625,0.3235294117647059,0.7317073170731707,0.6268656716417911,0.8333333333333334,0.0,0.6610169491525424,,0.6052631578947368,0.5735294117647058,25,10,12,1,19,17,18,14,21,5,21,9,14,10,21,50.0,56.0,22.0,69.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,81.0,4.0,0.2,0.2142857142857142,0.0454545454545454,0.2753623188405797,0.2236842105263158,0.0,0.0,0.3461538461538461,0.2153846153846154,0.2658227848101265,0.2272727272727272,0.2692307692307692,0.15,0.25,0.2083333333333333,0.2592592592592592,0.0,31,,75.0,2.419354838709677,0.0,91.6,2.954838709677419,16.1,1.9,0.2,0.3,-0.1,0.0860741049125728,0.513,0.289,0.317,1.2,-0.6,L (-3),L (-3)
58.0,,2023-02-13,34-093,UTA,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,36,5,19,39,29,36,42,35,11,30,42,5,39,46,39,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,6.0,4.0,59.0,,76.0,68.0,0.5357142857142857,0.5625,0.7142857142857143,0.4634146341463415,0.5909090909090909,0.5576923076923077,0.5142857142857142,0.7636363636363637,0.625,0.3235294117647059,0.7317073170731707,0.6268656716417911,0.8333333333333334,0.0,0.6610169491525424,,0.6052631578947368,0.5735294117647058,25,10,12,1,19,17,18,14,21,5,21,9,14,10,21,50.0,56.0,22.0,69.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,81.0,4.0,0.2,0.2142857142857142,0.0454545454545454,0.2753623188405797,0.2236842105263158,0.0,0.0,0.3461538461538461,0.2153846153846154,0.2658227848101265,0.2272727272727272,0.2692307692307692,0.15,0.25,0.2083333333333333,0.2592592592592592,0.0,31,,81.0,2.6129032258064515,0.0,98.6,3.1806451612903226,16.1,1.9,0.2,0.3,-0.1,0.0860741049125728,0.513,0.289,0.317,1.2,-0.6,W (+6),W (+6)
59.0,,2023-02-15,34-095,UTA,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,36,5,19,39,29,36,42,35,11,30,42,5,39,46,39,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,6.0,4.0,59.0,,76.0,68.0,0.5357142857142857,0.5625,0.7142857142857143,0.4634146341463415,0.5909090909090909,0.5576923076923077,0.5142857142857142,0.7636363636363637,0.625,0.3235294117647059,0.7317073170731707,0.6268656716417911,0.8333333333333334,0.0,0.6610169491525424,,0.6052631578947368,0.5735294117647058,25,10,12,1,19,17,18,14,21,5,21,9,14,10,21,50.0,56.0,22.0,69.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,81.0,4.0,0.2,0.2142857142857142,0.0454545454545454,0.2753623188405797,0.2236842105263158,0.0,0.0,0.3461538461538461,0.2153846153846154,0.2658227848101265,0.2272727272727272,0.2692307692307692,0.15,0.25,0.2083333333333333,0.2592592592592592,0.0,31,,83.0,2.677419354838709,0.0,95.29999999999998,3.0741935483870964,16.1,1.9,0.2,0.3,-0.1,0.0860741049125728,0.513,0.289,0.317,1.2,-0.6,L (-6),L (-6)
60.0,53.0,2023-02-24,34-104,LAC,SAC,1.0,39.45,7.0,13.0,0.538,1.0,4.0,0.25,2.0,2.0,1.0,1.0,4.0,5.0,14.0,1.0,0.0,7.0,6.0,17.0,14.0,3.0,9.0,6.0,0.6666666666666666,30,36,5,19,39,29,36,42,35,11,30,42,5,39,46,39,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,6.0,4.0,59.0,,76.0,68.0,0.5357142857142857,0.5625,0.7142857142857143,0.4634146341463415,0.5909090909090909,0.5576923076923077,0.5142857142857142,0.7636363636363637,0.625,0.3235294117647059,0.7317073170731707,0.6268656716417911,0.8333333333333334,0.0,0.6610169491525424,,0.6052631578947368,0.5735294117647058,25,10,12,1,19,17,18,14,21,5,21,9,14,10,21,50.0,56.0,22.0,69.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,81.0,4.0,0.2,0.2142857142857142,0.0454545454545454,0.2753623188405797,0.2236842105263158,0.0,0.0,0.3461538461538461,0.2153846153846154,0.2658227848101265,0.2272727272727272,0.2692307692307692,0.15,0.25,0.2083333333333333,0.2592592592592592,0.0,31,15.0,100.0,3.225806451612903,13.199999999999996,101.6,3.2774193548387096,16.1,1.9,0.2,0.3,-0.1,0.0860741049125728,0.513,0.289,0.317,1.2,-0.6,W (+6),W (+6)
61.0,54.0,2023-02-26,34-106,LAC,DEN,1.0,25.35,6.0,10.0,0.6,1.0,2.0,0.5,4.0,4.0,1.0,0.0,5.0,5.0,4.0,5.0,0.0,2.0,3.0,17.0,18.5,-12.0,8.0,5.0,0.625,30,36,5,19,39,29,36,42,35,11,30,42,5,39,46,39,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,6.0,4.0,59.0,,76.0,68.0,0.5357142857142857,0.5625,0.7142857142857143,0.4634146341463415,0.5909090909090909,0.5576923076923077,0.5142857142857142,0.7636363636363637,0.625,0.3235294117647059,0.7317073170731707,0.6268656716417911,0.8333333333333334,0.0,0.6610169491525424,,0.6052631578947368,0.5735294117647058,25,10,12,1,19,17,18,14,21,5,21,9,14,10,21,50.0,56.0,22.0,69.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,81.0,4.0,0.2,0.2142857142857142,0.0454545454545454,0.2753623188405797,0.2236842105263158,0.0,0.0,0.3461538461538461,0.2153846153846154,0.2658227848101265,0.2272727272727272,0.2692307692307692,0.15,0.25,0.2083333333333333,0.2592592592592592,0.0,31,15.0,69.0,2.225806451612903,16.9,73.9,2.383870967741936,16.1,1.9,0.2,0.3,-0.1,0.0860741049125728,0.513,0.289,0.317,1.2,-0.6,L (-6),L (-6)
62.0,55.0,2023-02-28,34-108,LAC,MIN,1.0,27.766666666666666,5.0,11.0,0.455,2.0,3.0,0.667,2.0,2.0,1.0,2.0,5.0,7.0,10.0,1.0,0.0,4.0,2.0,14.0,14.4,-5.0,8.0,3.0,0.375,30,36,5,19,39,29,36,42,35,11,30,42,5,39,46,39,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,6.0,4.0,59.0,,76.0,68.0,0.5357142857142857,0.5625,0.7142857142857143,0.4634146341463415,0.5909090909090909,0.5576923076923077,0.5142857142857142,0.7636363636363637,0.625,0.3235294117647059,0.7317073170731707,0.6268656716417911,0.8333333333333334,0.0,0.6610169491525424,,0.6052631578947368,0.5735294117647058,25,10,12,1,19,17,18,14,21,5,21,9,14,10,21,50.0,56.0,22.0,69.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,81.0,4.0,0.2,0.2142857142857142,0.0454545454545454,0.2753623188405797,0.2236842105263158,0.0,0.0,0.3461538461538461,0.2153846153846154,0.2658227848101265,0.2272727272727272,0.2692307692307692,0.15,0.25,0.2083333333333333,0.2592592592592592,0.0,31,15.0,75.0,2.419354838709677,13.599999999999998,110.0,3.548387096774193,16.1,1.9,0.2,0.3,-0.1,0.0860741049125728,0.513,0.289,0.317,1.2,-0.6,L (-1),L (-1)
63.0,56.0,2023-03-02,34-110,LAC,GSW,1.0,27.683333333333334,3.0,12.0,0.25,0.0,5.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,3.0,8.0,-0.2,-10.0,7.0,3.0,0.4285714285714285,30,36,5,19,39,29,36,42,35,11,30,42,5,39,46,39,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,6.0,4.0,59.0,,76.0,68.0,0.5357142857142857,0.5625,0.7142857142857143,0.4634146341463415,0.5909090909090909,0.5576923076923077,0.5142857142857142,0.7636363636363637,0.625,0.3235294117647059,0.7317073170731707,0.6268656716417911,0.8333333333333334,0.0,0.6610169491525424,,0.6052631578947368,0.5735294117647058,25,10,12,1,19,17,18,14,21,5,21,9,14,10,21,50.0,56.0,22.0,69.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,81.0,4.0,0.2,0.2142857142857142,0.0454545454545454,0.2753623188405797,0.2236842105263158,0.0,0.0,0.3461538461538461,0.2153846153846154,0.2658227848101265,0.2272727272727272,0.2692307692307692,0.15,0.25,0.2083333333333333,0.2592592592592592,0.0,31,-4.0,73.0,2.3548387096774195,-1.0,88.69999999999999,2.8612903225806448,16.1,1.9,0.2,0.3,-0.1,0.0860741049125728,0.513,0.289,0.317,1.2,-0.6,,
64.0,57.0,2023-03-03,34-111,LAC,SAC,1.0,35.5,12.0,16.0,0.75,1.0,2.0,0.5,2.0,5.0,0.4,0.0,2.0,2.0,10.0,1.0,2.0,5.0,1.0,27.0,24.0,10.0,14.0,11.0,0.7857142857142857,30,36,5,19,39,29,36,42,35,11,30,42,5,39,46,39,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,6.0,4.0,59.0,,76.0,68.0,0.5357142857142857,0.5625,0.7142857142857143,0.4634146341463415,0.5909090909090909,0.5576923076923077,0.5142857142857142,0.7636363636363637,0.625,0.3235294117647059,0.7317073170731707,0.6268656716417911,0.8333333333333334,0.0,0.6610169491525424,,0.6052631578947368,0.5735294117647058,25,10,12,1,19,17,18,14,21,5,21,9,14,10,21,50.0,56.0,22.0,69.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,81.0,4.0,0.2,0.2142857142857142,0.0454545454545454,0.2753623188405797,0.2236842105263158,0.0,0.0,0.3461538461538461,0.2153846153846154,0.2658227848101265,0.2272727272727272,0.2692307692307692,0.15,0.25,0.2083333333333333,0.2592592592592592,0.0,31,16.0,64.0,2.064516129032258,23.2,75.30000000000003,2.429032258064517,16.1,1.9,0.2,0.3,-0.1,0.0860741049125728,0.513,0.289,0.317,1.2,-0.6,L (-10),L (-10)
