Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anthony Davis,Shared Games with Austin Reaves,Shared Games with Cole Swider,Shared Games with Dennis Schröder,Shared Games with Juan Toscano-Anderson,Shared Games with Kendrick Nunn,Shared Games with LeBron James,Shared Games with Lonnie Walker IV,Shared Games with Matt Ryan,Shared Games with Max Christie,Shared Games with Patrick Beverley,Shared Games with Russell Westbrook,Shared Games with Scotty Pippen Jr.,Shared Games with Thomas Bryant,Shared Games with Troy Brown Jr.,Shared Games with Wenyen Gabriel,Anthony Davis,Austin Reaves,Cole Swider,Dennis Schröder,Juan Toscano-Anderson,Kendrick Nunn,LeBron James,Lonnie Walker IV,Matt Ryan,Max Christie,Patrick Beverley,Russell Westbrook,Scotty Pippen Jr.,Sterling Brown,Thomas Bryant,Tristan Thompson,Troy Brown Jr.,Wenyen Gabriel,co_inf with Anthony Davis,co_inf with Austin Reaves,co_inf with Cole Swider,co_inf with Dennis Schröder,co_inf with Juan Toscano-Anderson,co_inf with Kendrick Nunn,co_inf with LeBron James,co_inf with Lonnie Walker IV,co_inf with Matt Ryan,co_inf with Max Christie,co_inf with Patrick Beverley,co_inf with Russell Westbrook,co_inf with Scotty Pippen Jr.,co_inf with Sterling Brown,co_inf with Thomas Bryant,co_inf with Tristan Thompson,co_inf with Troy Brown Jr.,co_inf with Wenyen Gabriel,Shared Games with Collin Sexton,Shared Games with Jarred Vanderbilt,Shared Games with Johnny Juzang,Shared Games with Jordan Clarkson,Shared Games with Kelly Olynyk,Shared Games with Lauri Markkanen,Shared Games with Malik Beasley,Shared Games with Micah Potter,Shared Games with Mike Conley,Shared Games with Nickeil Alexander-Walker,Shared Games with Ochai Agbaji,Shared Games with Rudy Gay,Shared Games with Simone Fontecchio,Shared Games with Talen Horton-Tucker,Shared Games with Udoka Azubuike,Shared Games with Walker Kessler,Collin Sexton,Frank Jackson,Jarrell Brantley,Johnny Juzang,Jordan Clarkson,Kelly Olynyk,Kris Dunn,Lauri Markkanen,Leandro Bolmaro,Luka Šamanić,Malcolm Brogdon,Micah Potter,Ochai Agbaji,Rudy Gay,Simone Fontecchio,Talen Horton-Tucker,Udoka Azubuike,Walker Kessler,co_inf with Collin Sexton,co_inf with Johnny Juzang,co_inf with Jordan Clarkson,co_inf with Kelly Olynyk,co_inf with Lauri Markkanen,co_inf with Leandro Bolmaro,co_inf with Malcolm Brogdon,co_inf with Micah Potter,co_inf with Ochai Agbaji,co_inf with Rudy Gay,co_inf with Simone Fontecchio,co_inf with Talen Horton-Tucker,co_inf with Udoka Azubuike,co_inf with Walker Kessler,co_inf with Frank Jackson,co_inf with Jarrell Brantley,co_inf with Kris Dunn,co_inf with Luka Šamanić,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
68.0,30.0,2023-03-13,27-256,UTA,MIA,0,12.816666666666666,0.0,0.0,,0.0,0.0,,0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,+10,0.0,0.0,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,2.0,80.0,2.5,0.1999999999999999,83.0,2.59375,0.0090625,L (-4),L (-4)
69.0,31.0,2023-03-18,27-261,UTA,BOS,0,8.566666666666666,1.0,1.0,1.000,1.0,1.0,1.000,0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,5.4,-10,0.0,0.0,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,6.0,72.0,2.25,5.4,77.3,2.415625,0.0090625,W (+7),W (+7)
70.0,,2023-03-20,27-263,UTA,SAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,,78.0,2.4375,0.0,84.29999999999998,2.6343749999999995,0.0090625,W (+8),W (+8)
71.0,32.0,2023-03-22,27-265,UTA,POR,0,1.5333333333333332,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,+3,0.0,0.0,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,1.0,80.0,2.5,0.3,82.60000000000001,2.5812500000000003,0.0090625,L (-4),L (-4)
72.0,33.0,2023-03-24,27-267,UTA,MIL,0,17.116666666666667,2.0,7.0,.286,1.0,3.0,.333,0,0.0,,6.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,5.0,5.1,+5,4.0,1.0,0.25,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,4.0,64.0,2.0,5.1000000000000005,70.20000000000002,2.1937500000000005,0.0090625,W (+1),W (+1)
73.0,34.0,2023-03-25,27-268,UTA,SAC,0,7.383333333333334,0.0,0.0,,0.0,0.0,,0,0.0,,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.4,+4,0.0,0.0,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,5.0,47.0,1.46875,3.4000000000000004,65.19999999999999,2.0375,0.0090625,W (+8),W (+8)
74.0,35.0,2023-03-27,27-270,UTA,PHO,0,18.08333333333333,1.0,2.0,.500,1.0,2.0,.500,0,0.0,,2.0,3.0,5.0,0.0,0.0,0.0,2.0,3.0,3.0,1.1,-21,0.0,0.0,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,4.0,58.0,1.8125,1.0999999999999988,68.60000000000001,2.1437500000000003,0.0090625,L (-12),L (-12)
75.0,36.0,2023-03-29,27-272,UTA,SAS,0,22.73333333333333,3.0,4.0,.750,1.0,1.0,1.000,0,0.0,,0.0,4.0,4.0,1.0,0.0,0.0,1.0,2.0,7.0,5.5,+3,3.0,2.0,0.6666666666666666,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,7.0,65.0,2.03125,5.499999999999998,60.3,1.884375,0.0090625,L (-28),L (-28)
76.0,37.0,2023-03-31,27-274,UTA,BOS,0,14.15,1.0,1.0,1.000,1.0,1.0,1.000,0,0.0,,0.0,3.0,3.0,1.0,1.0,0.0,2.0,2.0,3.0,2.5,-5,0.0,0.0,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,5.0,65.0,2.03125,2.5,72.60000000000001,2.2687500000000003,0.0090625,L (-8),L (-8)
77.0,,2023-04-02,27-276,UTA,BRK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,,64.0,2.0,0.0,61.400000000000006,1.91875,0.0090625,L (-14),L (-14)
78.0,38.0,2023-04-04,27-278,UTA,LAL,0,32.1,5.0,5.0,1.000,3.0,3.0,1.000,3,4.0,.750,1.0,7.0,8.0,1.0,0.0,0.0,1.0,3.0,16.0,15.4,+4,2.0,2.0,1.0,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,15.0,61.0,1.90625,14.2,57.2,1.7875,0.0090625,W (+11),W (+11)
79.0,39.0,2023-04-06,27-280,UTA,OKC,0,21.28333333333333,2.0,3.0,.667,0.0,0.0,,0,0.0,,0.0,2.0,2.0,0.0,1.0,1.0,2.0,3.0,4.0,1.8,-4,3.0,2.0,0.6666666666666666,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,3.0,40.0,1.25,1.7999999999999998,59.20000000000001,1.8500000000000003,0.0090625,L (-8),L (-8)
80.0,40.0,2023-04-08,27-282,UTA,DEN,0,17.516666666666666,3.0,4.0,.750,0.0,0.0,,0,0.0,,4.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,6.0,7.8,-10,4.0,3.0,0.75,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,8.0,42.0,1.3125,7.799999999999999,39.400000000000006,1.2312500000000002,0.0090625,L (-1),L (-1)
81.0,41.0,2023-04-09,27-283,UTA,LAL,0,21.466666666666665,4.0,5.0,.800,0.0,1.0,.000,0,0.0,,1.0,4.0,5.0,1.0,0.0,0.0,0.0,4.0,8.0,7.1,+9,4.0,4.0,1.0,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,9.0,38.0,1.1875,7.099999999999998,41.7,1.303125,0.0090625,L (-2),L (-2)
