Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Collin Sexton,Shared Games with Jarred Vanderbilt,Shared Games with Jordan Clarkson,Shared Games with Kelly Olynyk,Shared Games with Kris Dunn,Shared Games with Lauri Markkanen,Shared Games with Leandro Bolmaro,Shared Games with Luka Šamanić,Shared Games with Malik Beasley,Shared Games with Micah Potter,Shared Games with Mike Conley,Shared Games with Ochai Agbaji,Shared Games with Rudy Gay,Shared Games with Simone Fontecchio,Shared Games with Talen Horton-Tucker,Shared Games with Udoka Azubuike,Shared Games with Walker Kessler,Collin Sexton,Frank Jackson,Jarred Vanderbilt,Jarrell Brantley,Johnny Juzang,Jordan Clarkson,Kelly Olynyk,Kris Dunn,Lauri Markkanen,Leandro Bolmaro,Luka Šamanić,Malik Beasley,Micah Potter,Mike Conley,Ochai Agbaji,Rudy Gay,Simone Fontecchio,Talen Horton-Tucker,Udoka Azubuike,Walker Kessler,co_inf with Collin Sexton,co_inf with Frank Jackson,co_inf with Jarred Vanderbilt,co_inf with Jarrell Brantley,co_inf with Johnny Juzang,co_inf with Jordan Clarkson,co_inf with Kelly Olynyk,co_inf with Kris Dunn,co_inf with Lauri Markkanen,co_inf with Leandro Bolmaro,co_inf with Luka Šamanić,co_inf with Malik Beasley,co_inf with Micah Potter,co_inf with Mike Conley,co_inf with Ochai Agbaji,co_inf with Rudy Gay,co_inf with Simone Fontecchio,co_inf with Talen Horton-Tucker,co_inf with Udoka Azubuike,co_inf with Walker Kessler,Shared Games with Damian Jones,Shared Games with Juan Toscano-Anderson,Shared Games with Anthony Edwards,Shared Games with Austin Rivers,Shared Games with Bryn Forbes,Shared Games with Jaden McDaniels,Shared Games with Jaylen Nowell,Shared Games with Jordan McLaughlin,Shared Games with Josh Minott,Shared Games with Karl-Anthony Towns,Shared Games with Kyle Anderson,Shared Games with Luka Garza,Shared Games with Matt Ryan,Shared Games with Nathan Knight,Shared Games with Naz Reid,Shared Games with Rudy Gobert,Shared Games with Taurean Prince,Shared Games with Wendell Moore Jr.,Anthony Edwards,Austin Rivers,Bryn Forbes,Jaden McDaniels,Jaylen Nowell,Jordan McLaughlin,Josh Minott,Karl-Anthony Towns,Kyle Anderson,Luka Garza,Matt Ryan,Nathan Knight,Naz Reid,Rudy Gobert,Taurean Prince,Vit Krejci,Wendell Moore Jr.,co_inf with Anthony Edwards,co_inf with Austin Rivers,co_inf with Bryn Forbes,co_inf with Jaden McDaniels,co_inf with Jaylen Nowell,co_inf with Jordan McLaughlin,co_inf with Josh Minott,co_inf with Karl-Anthony Towns,co_inf with Kyle Anderson,co_inf with Luka Garza,co_inf with Matt Ryan,co_inf with Nathan Knight,co_inf with Naz Reid,co_inf with Rudy Gobert,co_inf with Taurean Prince,co_inf with Vit Krejci,co_inf with Wendell Moore Jr.,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
59.0,38.0,2023-02-16,24-167,MIN,WAS,0,4.55,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.7,+7,1.0,1.0,1.0,25,34,35,25,12,31,13,4,36,3,49,26,26,19,27,17,33,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5208333333333334,0.0,0.4358974358974359,0.0,0.0,0.5737704918032787,0.3676470588235294,0.5454545454545454,0.4696969696969697,0.9285714285714286,0.5714285714285714,0.4444444444444444,0.4285714285714285,0.7313432835820896,0.4406779661016949,0.4642857142857143,0.3653846153846153,0.4153846153846154,0.4722222222222222,0.4459459459459459,16,24,20,9,1,23,8,21,5,6,22,7,2,5,19,22,19,5,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2531645569620253,0.173076923076923,0.04,0.2911392405063291,0.123076923076923,0.4883720930232558,0.3333333333333333,0.2068965517241379,0.3188405797101449,0.25,0.0588235294117647,0.131578947368421,0.2794117647058823,0.3142857142857143,0.3518518518518518,0.0,0.1724137931034483,35,0.0,63.0,1.8,0.7,70.5,2.0142857142857142,11.6,1.1,-0.9,-1.4,0.4,0.02375,0.565,0.539,0.203,0.2,0.3,L (-21),L (-21)
60.0,39.0,2023-02-24,24-175,MIN,CHO,0,24.416666666666668,5.0,10.0,.500,3.0,4.0,.750,0,1.0,.000,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,13.0,9.5,+1,6.0,2.0,0.3333333333333333,25,34,35,25,12,31,13,4,36,3,49,26,26,19,27,17,33,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5208333333333334,0.0,0.4358974358974359,0.0,0.0,0.5737704918032787,0.3676470588235294,0.5454545454545454,0.4696969696969697,0.9285714285714286,0.5714285714285714,0.4444444444444444,0.4285714285714285,0.7313432835820896,0.4406779661016949,0.4642857142857143,0.3653846153846153,0.4153846153846154,0.4722222222222222,0.4459459459459459,16,24,20,9,1,23,8,21,5,6,22,7,2,5,19,22,19,5,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2531645569620253,0.173076923076923,0.04,0.2911392405063291,0.123076923076923,0.4883720930232558,0.3333333333333333,0.2068965517241379,0.3188405797101449,0.25,0.0588235294117647,0.131578947368421,0.2794117647058823,0.3142857142857143,0.3518518518518518,0.0,0.1724137931034483,35,7.0,72.0,2.057142857142857,9.499999999999998,93.6,2.674285714285714,11.6,1.1,-0.9,-1.4,0.4,0.02375,0.565,0.539,0.203,0.2,0.3,W (+3),W (+3)
61.0,40.0,2023-02-26,24-177,MIN,GSW,0,20.883333333333333,4.0,12.0,.333,2.0,6.0,.333,0,0.0,,1.0,3.0,4.0,1.0,0.0,1.0,2.0,1.0,10.0,3.8,-2,6.0,2.0,0.3333333333333333,25,34,35,25,12,31,13,4,36,3,49,26,26,19,27,17,33,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5208333333333334,0.0,0.4358974358974359,0.0,0.0,0.5737704918032787,0.3676470588235294,0.5454545454545454,0.4696969696969697,0.9285714285714286,0.5714285714285714,0.4444444444444444,0.4285714285714285,0.7313432835820896,0.4406779661016949,0.4642857142857143,0.3653846153846153,0.4153846153846154,0.4722222222222222,0.4459459459459459,16,24,20,9,1,23,8,21,5,6,22,7,2,5,19,22,19,5,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2531645569620253,0.173076923076923,0.04,0.2911392405063291,0.123076923076923,0.4883720930232558,0.3333333333333333,0.2068965517241379,0.3188405797101449,0.25,0.0588235294117647,0.131578947368421,0.2794117647058823,0.3142857142857143,0.3518518518518518,0.0,0.1724137931034483,35,2.0,67.0,1.9142857142857144,3.799999999999999,78.1,2.231428571428572,11.6,1.1,-0.9,-1.4,0.4,0.02375,0.565,0.539,0.203,0.2,0.3,L (-8),L (-8)
62.0,41.0,2023-02-28,24-179,MIN,LAC,0,17.05,2.0,5.0,.400,1.0,3.0,.333,0,0.0,,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,5.0,5.3,+7,2.0,1.0,0.5,25,34,35,25,12,31,13,4,36,3,49,26,26,19,27,17,33,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5208333333333334,0.0,0.4358974358974359,0.0,0.0,0.5737704918032787,0.3676470588235294,0.5454545454545454,0.4696969696969697,0.9285714285714286,0.5714285714285714,0.4444444444444444,0.4285714285714285,0.7313432835820896,0.4406779661016949,0.4642857142857143,0.3653846153846153,0.4153846153846154,0.4722222222222222,0.4459459459459459,16,24,20,9,1,23,8,21,5,6,22,7,2,5,19,22,19,5,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2531645569620253,0.173076923076923,0.04,0.2911392405063291,0.123076923076923,0.4883720930232558,0.3333333333333333,0.2068965517241379,0.3188405797101449,0.25,0.0588235294117647,0.131578947368421,0.2794117647058823,0.3142857142857143,0.3518518518518518,0.0,0.1724137931034483,35,5.0,76.0,2.171428571428572,5.299999999999999,76.09999999999998,2.174285714285714,11.6,1.1,-0.9,-1.4,0.4,0.02375,0.565,0.539,0.203,0.2,0.3,L (-8),L (-8)
63.0,42.0,2023-03-03,24-182,MIN,LAL,0,19.933333333333334,3.0,6.0,.500,2.0,3.0,.667,0,0.0,,0.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,8.0,6.9,+10,3.0,1.0,0.3333333333333333,25,34,35,25,12,31,13,4,36,3,49,26,26,19,27,17,33,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5208333333333334,0.0,0.4358974358974359,0.0,0.0,0.5737704918032787,0.3676470588235294,0.5454545454545454,0.4696969696969697,0.9285714285714286,0.5714285714285714,0.4444444444444444,0.4285714285714285,0.7313432835820896,0.4406779661016949,0.4642857142857143,0.3653846153846153,0.4153846153846154,0.4722222222222222,0.4459459459459459,16,24,20,9,1,23,8,21,5,6,22,7,2,5,19,22,19,5,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2531645569620253,0.173076923076923,0.04,0.2911392405063291,0.123076923076923,0.4883720930232558,0.3333333333333333,0.2068965517241379,0.3188405797101449,0.25,0.0588235294117647,0.131578947368421,0.2794117647058823,0.3142857142857143,0.3518518518518518,0.0,0.1724137931034483,35,7.0,61.0,1.7428571428571429,6.9,71.89999999999999,2.054285714285714,11.6,1.1,-0.9,-1.4,0.4,0.02375,0.565,0.539,0.203,0.2,0.3,,
64.0,43.0,2023-03-04,24-183,MIN,SAC,0,23.716666666666665,4.0,9.0,.444,4.0,8.0,.500,4,5.0,.800,0.0,3.0,3.0,5.0,1.0,1.0,0.0,3.0,16.0,15.8,-12,1.0,0.0,0.0,25,34,35,25,12,31,13,4,36,3,49,26,26,19,27,17,33,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5208333333333334,0.0,0.4358974358974359,0.0,0.0,0.5737704918032787,0.3676470588235294,0.5454545454545454,0.4696969696969697,0.9285714285714286,0.5714285714285714,0.4444444444444444,0.4285714285714285,0.7313432835820896,0.4406779661016949,0.4642857142857143,0.3653846153846153,0.4153846153846154,0.4722222222222222,0.4459459459459459,16,24,20,9,1,23,8,21,5,6,22,7,2,5,19,22,19,5,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2531645569620253,0.173076923076923,0.04,0.2911392405063291,0.123076923076923,0.4883720930232558,0.3333333333333333,0.2068965517241379,0.3188405797101449,0.25,0.0588235294117647,0.131578947368421,0.2794117647058823,0.3142857142857143,0.3518518518518518,0.0,0.1724137931034483,35,12.0,64.0,1.8285714285714283,14.2,84.89999999999998,2.4257142857142853,11.6,1.1,-0.9,-1.4,0.4,0.02375,0.565,0.539,0.203,0.2,0.3,L (-5),L (-5)
65.0,44.0,2023-03-07,24-186,MIN,PHI,0,20.4,2.0,6.0,.333,1.0,3.0,.333,0,1.0,.000,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,1.4,-7,3.0,1.0,0.3333333333333333,25,34,35,25,12,31,13,4,36,3,49,26,26,19,27,17,33,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5208333333333334,0.0,0.4358974358974359,0.0,0.0,0.5737704918032787,0.3676470588235294,0.5454545454545454,0.4696969696969697,0.9285714285714286,0.5714285714285714,0.4444444444444444,0.4285714285714285,0.7313432835820896,0.4406779661016949,0.4642857142857143,0.3653846153846153,0.4153846153846154,0.4722222222222222,0.4459459459459459,16,24,20,9,1,23,8,21,5,6,22,7,2,5,19,22,19,5,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2531645569620253,0.173076923076923,0.04,0.2911392405063291,0.123076923076923,0.4883720930232558,0.3333333333333333,0.2068965517241379,0.3188405797101449,0.25,0.0588235294117647,0.131578947368421,0.2794117647058823,0.3142857142857143,0.3518518518518518,0.0,0.1724137931034483,35,0.0,65.0,1.8571428571428568,1.4000000000000006,74.39999999999999,2.125714285714285,11.6,1.1,-0.9,-1.4,0.4,0.02375,0.565,0.539,0.203,0.2,0.3,W (+7),W (+7)
66.0,45.0,2023-03-10,24-189,MIN,BRK,0,20.15,4.0,10.0,.400,1.0,6.0,.167,1,2.0,.500,1.0,4.0,5.0,2.0,0.0,0.0,1.0,2.0,10.0,5.7,-18,4.0,3.0,0.75,25,34,35,25,12,31,13,4,36,3,49,26,26,19,27,17,33,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5208333333333334,0.0,0.4358974358974359,0.0,0.0,0.5737704918032787,0.3676470588235294,0.5454545454545454,0.4696969696969697,0.9285714285714286,0.5714285714285714,0.4444444444444444,0.4285714285714285,0.7313432835820896,0.4406779661016949,0.4642857142857143,0.3653846153846153,0.4153846153846154,0.4722222222222222,0.4459459459459459,16,24,20,9,1,23,8,21,5,6,22,7,2,5,19,22,19,5,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2531645569620253,0.173076923076923,0.04,0.2911392405063291,0.123076923076923,0.4883720930232558,0.3333333333333333,0.2068965517241379,0.3188405797101449,0.25,0.0588235294117647,0.131578947368421,0.2794117647058823,0.3142857142857143,0.3518518518518518,0.0,0.1724137931034483,35,4.0,80.0,2.2857142857142856,5.299999999999999,90.6,2.5885714285714285,11.6,1.1,-0.9,-1.4,0.4,0.02375,0.565,0.539,0.203,0.2,0.3,W (+8),W (+8)
67.0,46.0,2023-03-13,24-192,MIN,ATL,0,17.033333333333335,2.0,6.0,.333,1.0,3.0,.333,0,0.0,,0.0,3.0,3.0,2.0,1.0,1.0,0.0,2.0,5.0,4.8,-4,3.0,1.0,0.3333333333333333,25,34,35,25,12,31,13,4,36,3,49,26,26,19,27,17,33,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5208333333333334,0.0,0.4358974358974359,0.0,0.0,0.5737704918032787,0.3676470588235294,0.5454545454545454,0.4696969696969697,0.9285714285714286,0.5714285714285714,0.4444444444444444,0.4285714285714285,0.7313432835820896,0.4406779661016949,0.4642857142857143,0.3653846153846153,0.4153846153846154,0.4722222222222222,0.4459459459459459,16,24,20,9,1,23,8,21,5,6,22,7,2,5,19,22,19,5,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2531645569620253,0.173076923076923,0.04,0.2911392405063291,0.123076923076923,0.4883720930232558,0.3333333333333333,0.2068965517241379,0.3188405797101449,0.25,0.0588235294117647,0.131578947368421,0.2794117647058823,0.3142857142857143,0.3518518518518518,0.0,0.1724137931034483,35,6.0,59.0,1.6857142857142855,4.8,74.9,2.14,11.6,1.1,-0.9,-1.4,0.4,0.02375,0.565,0.539,0.203,0.2,0.3,W (+4),W (+4)
68.0,47.0,2023-03-15,24-194,MIN,BOS,0,15.75,0.0,5.0,.000,0.0,5.0,.000,0,0.0,,0.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,-2.6,+4,0.0,0.0,,25,34,35,25,12,31,13,4,36,3,49,26,26,19,27,17,33,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5208333333333334,0.0,0.4358974358974359,0.0,0.0,0.5737704918032787,0.3676470588235294,0.5454545454545454,0.4696969696969697,0.9285714285714286,0.5714285714285714,0.4444444444444444,0.4285714285714285,0.7313432835820896,0.4406779661016949,0.4642857142857143,0.3653846153846153,0.4153846153846154,0.4722222222222222,0.4459459459459459,16,24,20,9,1,23,8,21,5,6,22,7,2,5,19,22,19,5,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2531645569620253,0.173076923076923,0.04,0.2911392405063291,0.123076923076923,0.4883720930232558,0.3333333333333333,0.2068965517241379,0.3188405797101449,0.25,0.0588235294117647,0.131578947368421,0.2794117647058823,0.3142857142857143,0.3518518518518518,0.0,0.1724137931034483,35,-1.0,69.0,1.9714285714285715,-2.6,82.3,2.3514285714285714,11.6,1.1,-0.9,-1.4,0.4,0.02375,0.565,0.539,0.203,0.2,0.3,L (-23),L (-23)
69.0,48.0,2023-03-17,24-196,MIN,CHI,0,26.85,4.0,10.0,.400,2.0,6.0,.333,2,4.0,.500,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,12.0,7.0,-1,4.0,2.0,0.5,25,34,35,25,12,31,13,4,36,3,49,26,26,19,27,17,33,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5208333333333334,0.0,0.4358974358974359,0.0,0.0,0.5737704918032787,0.3676470588235294,0.5454545454545454,0.4696969696969697,0.9285714285714286,0.5714285714285714,0.4444444444444444,0.4285714285714285,0.7313432835820896,0.4406779661016949,0.4642857142857143,0.3653846153846153,0.4153846153846154,0.4722222222222222,0.4459459459459459,16,24,20,9,1,23,8,21,5,6,22,7,2,5,19,22,19,5,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2531645569620253,0.173076923076923,0.04,0.2911392405063291,0.123076923076923,0.4883720930232558,0.3333333333333333,0.2068965517241379,0.3188405797101449,0.25,0.0588235294117647,0.131578947368421,0.2794117647058823,0.3142857142857143,0.3518518518518518,0.0,0.1724137931034483,35,2.0,114.0,3.257142857142857,6.2,130.1,3.717142857142857,11.6,1.1,-0.9,-1.4,0.4,0.02375,0.565,0.539,0.203,0.2,0.3,L (-1),L (-1)
70.0,49.0,2023-03-18,24-197,MIN,TOR,0,18.933333333333334,2.0,8.0,.250,0.0,3.0,.000,0,0.0,,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,4.0,3.2,-14,5.0,2.0,0.4,25,34,35,25,12,31,13,4,36,3,49,26,26,19,27,17,33,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5208333333333334,0.0,0.4358974358974359,0.0,0.0,0.5737704918032787,0.3676470588235294,0.5454545454545454,0.4696969696969697,0.9285714285714286,0.5714285714285714,0.4444444444444444,0.4285714285714285,0.7313432835820896,0.4406779661016949,0.4642857142857143,0.3653846153846153,0.4153846153846154,0.4722222222222222,0.4459459459459459,16,24,20,9,1,23,8,21,5,6,22,7,2,5,19,22,19,5,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2531645569620253,0.173076923076923,0.04,0.2911392405063291,0.123076923076923,0.4883720930232558,0.3333333333333333,0.2068965517241379,0.3188405797101449,0.25,0.0588235294117647,0.131578947368421,0.2794117647058823,0.3142857142857143,0.3518518518518518,0.0,0.1724137931034483,35,2.0,62.0,1.7714285714285714,3.2,73.79999999999998,2.108571428571428,11.6,1.1,-0.9,-1.4,0.4,0.02375,0.565,0.539,0.203,0.2,0.3,W (+21),W (+21)
71.0,50.0,2023-03-20,24-199,MIN,NYK,0,19.116666666666667,2.0,3.0,.667,0.0,0.0,,4,5.0,.800,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,6.0,-15,3.0,2.0,0.6666666666666666,25,34,35,25,12,31,13,4,36,3,49,26,26,19,27,17,33,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5208333333333334,0.0,0.4358974358974359,0.0,0.0,0.5737704918032787,0.3676470588235294,0.5454545454545454,0.4696969696969697,0.9285714285714286,0.5714285714285714,0.4444444444444444,0.4285714285714285,0.7313432835820896,0.4406779661016949,0.4642857142857143,0.3653846153846153,0.4153846153846154,0.4722222222222222,0.4459459459459459,16,24,20,9,1,23,8,21,5,6,22,7,2,5,19,22,19,5,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2531645569620253,0.173076923076923,0.04,0.2911392405063291,0.123076923076923,0.4883720930232558,0.3333333333333333,0.2068965517241379,0.3188405797101449,0.25,0.0588235294117647,0.131578947368421,0.2794117647058823,0.3142857142857143,0.3518518518518518,0.0,0.1724137931034483,35,0.0,75.0,2.142857142857143,4.4,87.9,2.511428571428572,11.6,1.1,-0.9,-1.4,0.4,0.02375,0.565,0.539,0.203,0.2,0.3,L (-2),L (-2)
72.0,51.0,2023-03-22,24-201,MIN,ATL,0,17.266666666666666,1.0,5.0,.200,1.0,2.0,.500,0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,0.0,4.0,3.0,-0.1,-11,3.0,0.0,0.0,25,34,35,25,12,31,13,4,36,3,49,26,26,19,27,17,33,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5208333333333334,0.0,0.4358974358974359,0.0,0.0,0.5737704918032787,0.3676470588235294,0.5454545454545454,0.4696969696969697,0.9285714285714286,0.5714285714285714,0.4444444444444444,0.4285714285714285,0.7313432835820896,0.4406779661016949,0.4642857142857143,0.3653846153846153,0.4153846153846154,0.4722222222222222,0.4459459459459459,16,24,20,9,1,23,8,21,5,6,22,7,2,5,19,22,19,5,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2531645569620253,0.173076923076923,0.04,0.2911392405063291,0.123076923076923,0.4883720930232558,0.3333333333333333,0.2068965517241379,0.3188405797101449,0.25,0.0588235294117647,0.131578947368421,0.2794117647058823,0.3142857142857143,0.3518518518518518,0.0,0.1724137931034483,35,2.0,59.0,1.6857142857142855,-0.1,68.8,1.9657142857142853,11.6,1.1,-0.9,-1.4,0.4,0.02375,0.565,0.539,0.203,0.2,0.3,L (-8),L (-8)
73.0,52.0,2023-03-26,24-205,MIN,GSW,0,16.483333333333334,2.0,3.0,.667,2.0,3.0,.667,0,0.0,,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,6.0,6.3,+5,0.0,0.0,,25,34,35,25,12,31,13,4,36,3,49,26,26,19,27,17,33,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5208333333333334,0.0,0.4358974358974359,0.0,0.0,0.5737704918032787,0.3676470588235294,0.5454545454545454,0.4696969696969697,0.9285714285714286,0.5714285714285714,0.4444444444444444,0.4285714285714285,0.7313432835820896,0.4406779661016949,0.4642857142857143,0.3653846153846153,0.4153846153846154,0.4722222222222222,0.4459459459459459,16,24,20,9,1,23,8,21,5,6,22,7,2,5,19,22,19,5,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2531645569620253,0.173076923076923,0.04,0.2911392405063291,0.123076923076923,0.4883720930232558,0.3333333333333333,0.2068965517241379,0.3188405797101449,0.25,0.0588235294117647,0.131578947368421,0.2794117647058823,0.3142857142857143,0.3518518518518518,0.0,0.1724137931034483,35,7.0,74.0,2.1142857142857143,6.299999999999999,90.7,2.591428571428572,11.6,1.1,-0.9,-1.4,0.4,0.02375,0.565,0.539,0.203,0.2,0.3,L (-15),L (-15)
74.0,53.0,2023-03-27,24-206,MIN,SAC,0,9.6,0.0,4.0,.000,0.0,3.0,.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-3.9,-3,1.0,0.0,0.0,25,34,35,25,12,31,13,4,36,3,49,26,26,19,27,17,33,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5208333333333334,0.0,0.4358974358974359,0.0,0.0,0.5737704918032787,0.3676470588235294,0.5454545454545454,0.4696969696969697,0.9285714285714286,0.5714285714285714,0.4444444444444444,0.4285714285714285,0.7313432835820896,0.4406779661016949,0.4642857142857143,0.3653846153846153,0.4153846153846154,0.4722222222222222,0.4459459459459459,16,24,20,9,1,23,8,21,5,6,22,7,2,5,19,22,19,5,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2531645569620253,0.173076923076923,0.04,0.2911392405063291,0.123076923076923,0.4883720930232558,0.3333333333333333,0.2068965517241379,0.3188405797101449,0.25,0.0588235294117647,0.131578947368421,0.2794117647058823,0.3142857142857143,0.3518518518518518,0.0,0.1724137931034483,35,-4.0,72.0,2.057142857142857,-3.9,96.4,2.7542857142857144,11.6,1.1,-0.9,-1.4,0.4,0.02375,0.565,0.539,0.203,0.2,0.3,W (+6),W (+6)
