Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with A.J. Lawson,Shared Games with Anthony Edwards,Shared Games with Austin Rivers,Shared Games with Bryn Forbes,Shared Games with Jaden McDaniels,Shared Games with Jaylen Nowell,Shared Games with Jordan McLaughlin,Shared Games with Josh Minott,Shared Games with Karl-Anthony Towns,Shared Games with Kyle Anderson,Shared Games with Luka Garza,Shared Games with Nathan Knight,Shared Games with Naz Reid,Shared Games with Rudy Gobert,Shared Games with Taurean Prince,Shared Games with Wendell Moore Jr.,A.J. Lawson,Anthony Edwards,Austin Rivers,Bryn Forbes,Jaden McDaniels,Jaylen Nowell,Jordan McLaughlin,Josh Minott,Karl-Anthony Towns,Kyle Anderson,Luka Garza,Nathan Knight,Naz Reid,Rudy Gobert,Taurean Prince,Wendell Moore Jr.,co_inf with A.J. Lawson,co_inf with Anthony Edwards,co_inf with Austin Rivers,co_inf with Bryn Forbes,co_inf with Jaden McDaniels,co_inf with Jaylen Nowell,co_inf with Jordan McLaughlin,co_inf with Josh Minott,co_inf with Karl-Anthony Towns,co_inf with Kyle Anderson,co_inf with Luka Garza,co_inf with Nathan Knight,co_inf with Naz Reid,co_inf with Rudy Gobert,co_inf with Taurean Prince,co_inf with Wendell Moore Jr.,Shared Games with Anthony Davis,Shared Games with Austin Reaves,Shared Games with Davon Reed,Shared Games with Dennis Schröder,Shared Games with Jarred Vanderbilt,Shared Games with LeBron James,Shared Games with Lonnie Walker IV,Shared Games with Malik Beasley,Shared Games with Max Christie,Shared Games with Mo Bamba,Shared Games with Troy Brown Jr.,Shared Games with Wenyen Gabriel,Anthony Davis,Austin Reaves,Cole Swider,Davon Reed,Dennis Schröder,Jarred Vanderbilt,Kendrick Nunn,LeBron James,Lonnie Walker IV,Malik Beasley,Max Christie,Mo Bamba,Onyeka Okongwu,Scotty Pippen Jr.,Shaquille Harrison,Sterling Brown,Tristan Thompson,Troy Brown Jr.,Wenyen Gabriel,co_inf with Anthony Davis,co_inf with Austin Reaves,co_inf with Cole Swider,co_inf with Davon Reed,co_inf with Dennis Schröder,co_inf with Jarred Vanderbilt,co_inf with Kendrick Nunn,co_inf with LeBron James,co_inf with Lonnie Walker IV,co_inf with Malik Beasley,co_inf with Max Christie,co_inf with Mo Bamba,co_inf with Onyeka Okongwu,co_inf with Scotty Pippen Jr.,co_inf with Shaquille Harrison,co_inf with Sterling Brown,co_inf with Tristan Thompson,co_inf with Troy Brown Jr.,co_inf with Wenyen Gabriel,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
47.0,44.0,2023-01-19,26-330,MIN,TOR,1.0,33.8,8.0,15.0,0.533,5.0,10.0,0.5,4.0,4.0,1.0,1.0,0.0,1.0,6.0,2.0,1.0,4.0,2.0,25.0,20.5,2.0,5.0,3.0,0.6,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,12.0,62.0,2.2142857142857144,18.899999999999995,66.30000000000001,2.367857142857144,16.3,5.1,1.5,2.1,-0.7,0.1018538024015167,0.605,0.517,0.228,2.0,3.1,L (-1),L (-1)
48.0,45.0,2023-01-21,26-332,MIN,HOU,1.0,31.25,6.0,11.0,0.545,4.0,6.0,0.667,7.0,7.0,1.0,0.0,1.0,1.0,8.0,1.0,0.0,2.0,2.0,23.0,21.8,2.0,5.0,2.0,0.4,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,13.0,62.0,2.2142857142857144,19.0,80.19999999999999,2.864285714285714,16.3,5.1,1.5,2.1,-0.7,0.1018538024015167,0.605,0.517,0.228,2.0,3.1,L (-4),L (-4)
49.0,46.0,2023-01-23,26-334,MIN,HOU,1.0,42.41666666666666,11.0,23.0,0.478,6.0,12.0,0.5,2.0,2.0,1.0,1.0,2.0,3.0,7.0,2.0,0.0,4.0,1.0,30.0,22.1,-3.0,11.0,5.0,0.4545454545454545,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,13.0,88.0,3.142857142857143,21.300000000000004,62.49999999999999,2.2321428571428568,16.3,5.1,1.5,2.1,-0.7,0.1018538024015167,0.605,0.517,0.228,2.0,3.1,W (+2),W (+2)
50.0,47.0,2023-01-25,26-336,MIN,NOP,1.0,38.81666666666667,8.0,17.0,0.471,3.0,8.0,0.375,0.0,1.0,0.0,0.0,3.0,3.0,5.0,2.0,0.0,0.0,2.0,19.0,15.5,12.0,9.0,5.0,0.5555555555555556,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,11.0,68.0,2.4285714285714284,15.5,69.4,2.4785714285714286,16.3,5.1,1.5,2.1,-0.7,0.1018538024015167,0.605,0.517,0.228,2.0,3.1,W (+9),W (+9)
51.0,48.0,2023-01-27,26-338,MIN,MEM,1.0,37.23333333333333,7.0,17.0,0.412,3.0,10.0,0.3,2.0,2.0,1.0,1.0,7.0,8.0,7.0,3.0,0.0,6.0,1.0,19.0,14.2,12.0,7.0,4.0,0.5714285714285714,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,12.0,69.0,2.4642857142857144,13.400000000000002,55.39999999999999,1.978571428571428,16.3,5.1,1.5,2.1,-0.7,0.1018538024015167,0.605,0.517,0.228,2.0,3.1,L (-5),L (-5)
52.0,49.0,2023-01-28,26-339,MIN,SAC,1.0,37.25,8.0,14.0,0.571,7.0,9.0,0.778,2.0,2.0,1.0,1.0,1.0,2.0,6.0,1.0,0.0,3.0,4.0,25.0,20.0,6.0,5.0,1.0,0.2,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,15.0,75.0,2.6785714285714284,19.2,72.3,2.582142857142857,16.3,5.1,1.5,2.1,-0.7,0.1018538024015167,0.605,0.517,0.228,2.0,3.1,W (+9),W (+9)
53.0,50.0,2023-01-30,26-341,MIN,SAC,1.0,40.15,4.0,16.0,0.25,2.0,10.0,0.2,0.0,3.0,0.0,0.0,4.0,4.0,7.0,0.0,0.0,2.0,1.0,10.0,2.9,-11.0,6.0,2.0,0.3333333333333333,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,0.0,77.0,2.75,2.8999999999999995,81.6,2.914285714285714,16.3,5.1,1.5,2.1,-0.7,0.1018538024015167,0.605,0.517,0.228,2.0,3.1,W (+11),W (+11)
54.0,51.0,2023-02-01,26-343,MIN,GSW,1.0,34.68333333333333,11.0,23.0,0.478,7.0,17.0,0.412,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,0.0,3.0,6.0,29.0,13.9,3.0,6.0,4.0,0.6666666666666666,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,7.0,72.0,2.571428571428572,13.9,69.2,2.4714285714285715,16.3,5.1,1.5,2.1,-0.7,0.1018538024015167,0.605,0.517,0.228,2.0,3.1,W (+7),W (+7)
55.0,52.0,2023-02-03,26-345,MIN,ORL,1.0,37.63333333333333,9.0,20.0,0.45,6.0,16.0,0.375,5.0,5.0,1.0,1.0,9.0,10.0,6.0,2.0,1.0,6.0,1.0,29.0,22.5,-9.0,4.0,3.0,0.75,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,17.0,72.0,2.571428571428572,20.500000000000007,66.9,2.3892857142857147,16.3,5.1,1.5,2.1,-0.7,0.1018538024015167,0.605,0.517,0.228,2.0,3.1,L (-7),L (-7)
56.0,53.0,2023-02-05,26-347,MIN,DEN,1.0,29.5,6.0,9.0,0.667,3.0,5.0,0.6,3.0,4.0,0.75,0.0,1.0,1.0,10.0,1.0,0.0,2.0,2.0,18.0,19.2,11.0,4.0,3.0,0.75,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,15.0,76.0,2.7142857142857144,17.999999999999996,64.79999999999998,2.3142857142857136,16.3,5.1,1.5,2.1,-0.7,0.1018538024015167,0.605,0.517,0.228,2.0,3.1,W (+5),W (+5)
57.0,54.0,2023-02-07,26-349,MIN,DEN,1.0,19.816666666666663,4.0,7.0,0.571,2.0,4.0,0.5,0.0,0.0,,1.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,10.0,9.8,-27.0,3.0,2.0,0.6666666666666666,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,8.0,44.0,1.5714285714285714,9.8,36.4,1.3,16.3,5.1,1.5,2.1,-0.7,0.1018538024015167,0.605,0.517,0.228,2.0,3.1,L (-7),L (-7)
58.0,,2023-02-08,26-350,MIN,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,,73.0,2.607142857142857,0.0,55.5,1.9821428571428568,16.3,5.1,1.5,2.1,-0.7,0.1018538024015167,0.605,0.517,0.228,2.0,3.1,W (+30),W (+30)
59.0,,2023-02-09,26-351,LAL,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,,81.0,2.892857142857143,0.0,88.1,3.146428571428572,16.3,5.1,1.5,2.1,-0.7,0.1018538024015167,0.605,0.517,0.228,2.0,3.1,L (-34),L (-34)
60.0,55.0,2023-02-11,26-353,LAL,GSW,1.0,35.21666666666667,6.0,12.0,0.5,1.0,3.0,0.333,2.0,3.0,0.667,1.0,4.0,5.0,6.0,0.0,0.0,3.0,1.0,15.0,11.3,12.0,9.0,5.0,0.5555555555555556,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,8.0,93.0,3.321428571428572,10.499999999999998,73.2,2.6142857142857143,16.3,5.1,1.5,2.1,-0.7,0.1018538024015167,0.605,0.517,0.228,2.0,3.1,W (+25),W (+25)
61.0,56.0,2023-02-13,26-355,LAL,POR,1.0,27.883333333333333,7.0,16.0,0.438,2.0,8.0,0.25,0.0,0.0,,1.0,2.0,3.0,4.0,0.0,0.0,1.0,1.0,16.0,10.3,-7.0,8.0,5.0,0.625,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,6.0,80.0,2.857142857142857,10.300000000000002,90.6,3.2357142857142853,16.3,5.1,1.5,2.1,-0.7,0.1018538024015167,0.605,0.517,0.228,2.0,3.1,L (-9),L (-9)
62.0,57.0,2023-02-15,26-357,LAL,NOP,1.0,27.516666666666666,5.0,12.0,0.417,3.0,5.0,0.6,8.0,10.0,0.8,0.0,2.0,2.0,7.0,1.0,0.0,1.0,3.0,21.0,18.1,18.0,7.0,2.0,0.2857142857142857,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,8.0,87.0,3.107142857142857,14.900000000000002,80.10000000000001,2.860714285714286,16.3,5.1,1.5,2.1,-0.7,0.1018538024015167,0.605,0.517,0.228,2.0,3.1,W (+6),W (+6)
63.0,58.0,2023-02-23,27-000,LAL,GSW,1.0,8.8,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,,0.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,2.0,2.6,4.0,2.0,1.0,0.5,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,5.0,54.0,1.9285714285714288,2.6,67.4,2.407142857142857,16.3,5.1,1.5,2.1,-0.7,0.1018538024015167,0.605,0.517,0.228,2.0,3.1,,
64.0,,2023-02-26,27-003,LAL,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,,52.0,1.8571428571428568,0.0,64.49999999999997,2.3035714285714275,16.3,5.1,1.5,2.1,-0.7,0.1018538024015167,0.605,0.517,0.228,2.0,3.1,L (-12),L (-12)
