Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anthony Davis,Shared Games with Austin Reaves,Shared Games with Cole Swider,Shared Games with Damian Jones,Shared Games with Juan Toscano-Anderson,Shared Games with Kendrick Nunn,Shared Games with LeBron James,Shared Games with Lonnie Walker IV,Shared Games with Matt Ryan,Shared Games with Max Christie,Shared Games with Patrick Beverley,Shared Games with Russell Westbrook,Shared Games with Scotty Pippen Jr.,Shared Games with Thomas Bryant,Shared Games with Troy Brown Jr.,Shared Games with Wenyen Gabriel,Anthony Davis,Austin Reaves,Cole Swider,Damian Jones,Juan Toscano-Anderson,Kendrick Nunn,LeBron James,Lonnie Walker IV,Matt Ryan,Max Christie,Patrick Beverley,Russell Westbrook,Scotty Pippen Jr.,Sterling Brown,Thomas Bryant,Tristan Thompson,Troy Brown Jr.,Wenyen Gabriel,co_inf with Anthony Davis,co_inf with Austin Reaves,co_inf with Cole Swider,co_inf with Damian Jones,co_inf with Juan Toscano-Anderson,co_inf with Kendrick Nunn,co_inf with LeBron James,co_inf with Lonnie Walker IV,co_inf with Matt Ryan,co_inf with Max Christie,co_inf with Patrick Beverley,co_inf with Russell Westbrook,co_inf with Scotty Pippen Jr.,co_inf with Sterling Brown,co_inf with Thomas Bryant,co_inf with Tristan Thompson,co_inf with Troy Brown Jr.,co_inf with Wenyen Gabriel,Shared Games with Davon Reed,Shared Games with D'Angelo Russell,Shared Games with Jarred Vanderbilt,Shared Games with Malik Beasley,Shared Games with Mo Bamba,D'Angelo Russell,Davon Reed,Jarred Vanderbilt,Malik Beasley,Mo Bamba,Onyeka Okongwu,Shaquille Harrison,co_inf with Davon Reed,co_inf with D'Angelo Russell,co_inf with Jarred Vanderbilt,co_inf with Malik Beasley,co_inf with Mo Bamba,co_inf with Onyeka Okongwu,co_inf with Shaquille Harrison,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
64.0,50.0,2023-03-03,29-169,LAL,MIN,1.0,33.71666666666667,3.0,13.0,0.231,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,12.0,1.0,0.0,0.0,2.0,6.0,6.6,-1.0,9.0,3.0,0.3333333333333333,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,6.0,46.0,2.1904761904761907,6.599999999999999,53.79999999999998,2.561904761904761,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,W (+3),W (+3)
65.0,51.0,2023-03-05,29-171,LAL,GSW,1.0,33.266666666666666,4.0,13.0,0.308,1.0,4.0,0.25,2.0,2.0,1.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,3.0,11.0,7.8,-6.0,9.0,3.0,0.3333333333333333,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,4.0,72.0,3.4285714285714284,7.000000000000001,83.39999999999999,3.971428571428571,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,L (-12),L (-12)
66.0,52.0,2023-03-07,29-173,LAL,MEM,1.0,34.583333333333336,5.0,14.0,0.357,0.0,3.0,0.0,7.0,7.0,1.0,0.0,6.0,6.0,9.0,1.0,0.0,2.0,1.0,17.0,15.9,16.0,11.0,5.0,0.4545454545454545,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,10.0,63.0,3.0,13.100000000000003,64.19999999999999,3.0571428571428565,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,W (+6),W (+6)
67.0,53.0,2023-03-10,29-176,LAL,TOR,0.0,33.38333333333333,8.0,17.0,0.471,3.0,6.0,0.5,4.0,4.0,1.0,0.0,1.0,1.0,7.0,4.0,0.0,6.0,0.0,23.0,17.5,32.0,11.0,5.0,0.4545454545454545,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,8.0,58.0,2.761904761904762,15.9,40.7,1.9380952380952383,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,L (-8),L (-8)
68.0,54.0,2023-03-12,29-178,LAL,NYK,0.0,26.0,6.0,11.0,0.545,1.0,3.0,0.333,1.0,2.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,14.0,7.5,-3.0,8.0,5.0,0.625,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,2.0,41.0,1.9523809523809523,7.099999999999998,36.0,1.7142857142857142,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,W (+8),W (+8)
69.0,55.0,2023-03-14,29-180,LAL,NOP,0.0,18.73333333333333,1.0,5.0,0.2,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,3.0,1.2,-4.0,3.0,1.0,0.3333333333333333,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,1.0,74.0,3.523809523809524,0.7999999999999998,61.89999999999998,2.9476190476190465,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,W (+9),W (+9)
70.0,56.0,2023-03-15,29-181,LAL,HOU,0.0,24.916666666666668,3.0,10.0,0.3,0.0,2.0,0.0,10.0,12.0,0.833,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,16.0,9.0,-6.0,8.0,3.0,0.375,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,-5.0,86.0,4.095238095238095,4.999999999999998,80.4,3.8285714285714287,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,W (+10),W (+10)
71.0,57.0,2023-03-17,29-183,LAL,DAL,0.0,29.766666666666666,7.0,13.0,0.538,1.0,2.0,0.5,0.0,0.0,,0.0,3.0,3.0,5.0,0.0,0.0,4.0,2.0,15.0,8.3,6.0,11.0,6.0,0.5454545454545454,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,6.0,90.0,4.285714285714286,8.299999999999999,99.3,4.728571428571429,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,L (-4),L (-4)
72.0,58.0,2023-03-19,29-185,LAL,ORL,0.0,24.48333333333333,3.0,9.0,0.333,3.0,6.0,0.5,3.0,4.0,0.75,0.0,3.0,3.0,5.0,0.0,0.0,1.0,2.0,12.0,9.1,22.0,3.0,0.0,0.0,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,6.0,68.0,3.238095238095238,7.9,71.10000000000001,3.385714285714286,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,W (+15),W (+15)
73.0,59.0,2023-03-22,29-188,LAL,PHO,0.0,28.9,3.0,7.0,0.429,1.0,1.0,1.0,6.0,6.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0,1.0,2.0,13.0,10.5,4.0,6.0,2.0,0.3333333333333333,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,5.0,58.0,2.761904761904762,8.1,62.00000000000001,2.952380952380953,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,L (-4),L (-4)
74.0,60.0,2023-03-24,29-190,LAL,OKC,1.0,36.8,8.0,14.0,0.571,2.0,4.0,0.5,3.0,4.0,0.75,1.0,2.0,3.0,6.0,2.0,1.0,3.0,2.0,21.0,18.4,4.0,10.0,6.0,0.6,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,12.0,84.0,4.0,17.2,91.4,4.352380952380953,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,L (-1),L (-1)
75.0,61.0,2023-03-26,29-192,LAL,CHI,1.0,33.916666666666664,4.0,10.0,0.4,2.0,6.0,0.333,7.0,8.0,0.875,0.0,3.0,3.0,5.0,2.0,0.0,1.0,4.0,17.0,15.0,13.0,4.0,2.0,0.5,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,8.0,74.0,3.523809523809524,12.2,69.49999999999999,3.309523809523809,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,W (+6),W (+6)
76.0,62.0,2023-03-29,29-195,LAL,CHI,0.0,20.95,2.0,7.0,0.286,0.0,2.0,0.0,4.0,5.0,0.8,2.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,8.0,4.6,-14.0,5.0,2.0,0.4,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,-1.0,82.0,3.9047619047619047,3.000000000000001,99.9,4.757142857142857,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,W (+11),W (+11)
77.0,63.0,2023-03-31,29-197,LAL,MIN,0.0,22.65,3.0,4.0,0.75,0.0,1.0,0.0,5.0,6.0,0.833,0.0,0.0,0.0,6.0,2.0,0.0,2.0,2.0,11.0,12.4,,3.0,3.0,1.0,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,7.0,62.0,2.952380952380953,10.399999999999997,67.0,3.1904761904761907,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,W (+5),W (+5)
78.0,64.0,2023-04-02,29-199,LAL,HOU,0.0,17.75,0.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,0.5,0.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.1,13.0,1.0,0.0,0.0,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,2.0,104.0,4.9523809523809526,0.6999999999999998,111.79999999999995,5.323809523809522,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,L (-10),L (-10)
79.0,65.0,2023-04-04,29-201,LAL,UTA,1.0,41.88333333333333,7.0,17.0,0.412,1.0,5.0,0.2,3.0,4.0,0.75,3.0,0.0,3.0,4.0,1.0,1.0,2.0,5.0,18.0,11.1,4.0,12.0,6.0,0.5,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,4.0,90.0,4.285714285714286,9.9,103.8,4.942857142857143,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,W (+11),W (+11)
80.0,66.0,2023-04-05,29-202,LAL,LAC,0.0,13.45,1.0,6.0,0.167,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,0.1,-13.0,5.0,1.0,0.2,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,-1.0,96.0,4.571428571428571,0.1000000000000006,101.1,4.814285714285714,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,W (+12),W (+12)
81.0,,2023-04-07,29-204,LAL,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,,82.0,3.9047619047619047,0.0,80.10000000000001,3.8142857142857145,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,W (+25),W (+25)
82.0,,2023-04-09,29-206,LAL,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,41,48,5,13,20,27,42,43,2,31,33,39,4,40,62,54,56.0,64.0,7.0,41.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.7321428571428571,0.75,0.7142857142857143,0.3170731707317073,0.3846153846153846,0.3857142857142857,0.7636363636363637,0.7678571428571429,0.0588235294117647,0.7560975609756098,0.4925373134328358,0.5342465753424658,0.6666666666666666,0.0,0.6779661016949152,,0.8157894736842105,0.7941176470588235,7,13,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1627906976744186,0.1830985915492957,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,,89.0,4.238095238095238,0.0,84.60000000000002,4.028571428571429,11.5,2.8,-2.9,-2.4,-0.5,0.0863863447127393,0.545,0.346,0.388,-0.4,1.3,W (+2),W (+2)
