Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Blake Wesley,Shared Games with Charles Bassey,Shared Games with Devin Vassell,Shared Games with Doug McDermott,Shared Games with Gorgui Dieng,Shared Games with Isaiah Roby,Shared Games with Jakob Poeltl,Shared Games with Jeremy Sochan,Shared Games with Josh Richardson,Shared Games with Keita Bates-Diop,Shared Games with Keldon Johnson,Shared Games with Malaki Branham,Shared Games with Romeo Langford,Shared Games with Stanley Johnson,Shared Games with Tre Jones,Shared Games with Zach Collins,Alize Johnson,Blake Wesley,Charles Bassey,Devin Vassell,Doug McDermott,Gorgui Dieng,Isaiah Roby,Jakob Poeltl,Jeremy Sochan,Jordan Hall,Josh Richardson,Joshua Primo,Keita Bates-Diop,Keldon Johnson,Malaki Branham,Romeo Langford,Stanley Johnson,Tre Jones,Zach Collins,co_inf with Alize Johnson,co_inf with Blake Wesley,co_inf with Charles Bassey,co_inf with Devin Vassell,co_inf with Doug McDermott,co_inf with Gorgui Dieng,co_inf with Isaiah Roby,co_inf with Jakob Poeltl,co_inf with Jeremy Sochan,co_inf with Jordan Hall,co_inf with Josh Richardson,co_inf with Joshua Primo,co_inf with Keita Bates-Diop,co_inf with Keldon Johnson,co_inf with Malaki Branham,co_inf with Romeo Langford,co_inf with Stanley Johnson,co_inf with Tre Jones,co_inf with Zach Collins,Shared Games with Devonte' Graham,Shared Games with Julian Champagnie,Shared Games with Sandro Mamukelashvili,Devonte' Graham,Julian Champagnie,Justin Jackson,Khem Birch,Sandro Mamukelashvili,co_inf with Devonte' Graham,co_inf with Julian Champagnie,co_inf with Justin Jackson,co_inf with Khem Birch,co_inf with Sandro Mamukelashvili,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
73.0,19.0,2023-03-22,19-300,SAS,MIL,0,11.633333333333333,1.0,1.0,1.000,0.0,0.0,,0,0.0,,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,3.3,-10,1.0,1.0,1.0,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,4.0,24.0,1.263157894736842,3.3,43.400000000000006,2.28421052631579,12.4,0.7,-4.6,-3.7,-0.8,0.0118675153738267,0.567,0.047,0.291,-0.3,0.5,L (-6),L (-6)
74.0,20.0,2023-03-24,19-302,SAS,WAS,0,19.95,2.0,3.0,.667,0.0,0.0,,0,0.0,,0.0,4.0,4.0,1.0,0.0,2.0,0.0,5.0,4.0,4.0,-7,3.0,2.0,0.6666666666666666,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,8.0,89.0,4.684210526315789,4.0,102.8,5.410526315789474,12.4,0.7,-4.6,-3.7,-0.8,0.0118675153738267,0.567,0.047,0.291,-0.3,0.5,W (+8),W (+8)
75.0,21.0,2023-03-26,19-304,SAS,BOS,0,6.833333333333333,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-0.8,-8,0.0,0.0,,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,0.0,72.0,3.789473684210526,-0.8,92.20000000000002,4.85263157894737,12.4,0.7,-4.6,-3.7,-0.8,0.0118675153738267,0.567,0.047,0.291,-0.3,0.5,L (-35),L (-35)
76.0,22.0,2023-03-29,19-307,SAS,UTA,0,12.333333333333334,2.0,2.0,1.000,0.0,0.0,,0,0.0,,2.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,-21,2.0,2.0,1.0,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,5.0,55.0,2.894736842105264,3.9999999999999982,70.39999999999999,3.705263157894736,12.4,0.7,-4.6,-3.7,-0.8,0.0118675153738267,0.567,0.047,0.291,-0.3,0.5,L (-36),L (-36)
77.0,23.0,2023-03-31,19-309,SAS,GSW,0,11.033333333333331,1.0,2.0,.500,0.0,0.0,,0,0.0,,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,3.8,-11,2.0,1.0,0.5,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,4.0,59.0,3.1052631578947367,3.8,86.2,4.536842105263158,12.4,0.7,-4.6,-3.7,-0.8,0.0118675153738267,0.567,0.047,0.291,-0.3,0.5,L (-12),L (-12)
78.0,24.0,2023-04-02,19-311,SAS,SAC,0,29.85,5.0,8.0,.625,0.0,0.0,,2,2.0,1.000,5.0,5.0,10.0,5.0,1.0,2.0,1.0,3.0,12.0,17.1,+8,8.0,5.0,0.625,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,19.0,73.0,3.842105263157895,16.299999999999997,90.5,4.7631578947368425,12.4,0.7,-4.6,-3.7,-0.8,0.0118675153738267,0.567,0.047,0.291,-0.3,0.5,L (-44),L (-44)
79.0,25.0,2023-04-04,19-313,SAS,PHO,0,20.616666666666667,1.0,2.0,.500,0.0,0.0,,0,0.0,,4.0,1.0,5.0,2.0,1.0,2.0,1.0,2.0,2.0,6.1,+19,2.0,1.0,0.5,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,9.0,44.0,2.3157894736842106,6.099999999999999,62.10000000000001,3.26842105263158,12.4,0.7,-4.6,-3.7,-0.8,0.0118675153738267,0.567,0.047,0.291,-0.3,0.5,L (-11),L (-11)
80.0,26.0,2023-04-06,19-315,SAS,POR,0,15.35,2.0,4.0,.500,0.0,0.0,,1,1.0,1.000,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,4.3,0,4.0,2.0,0.5,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,3.0,65.0,3.421052631578948,3.9,92.4,4.863157894736842,12.4,0.7,-4.6,-3.7,-0.8,0.0118675153738267,0.567,0.047,0.291,-0.3,0.5,L (-15),L (-15)
81.0,27.0,2023-04-08,19-317,SAS,MIN,0,27.9,2.0,6.0,.333,0.0,0.0,,0,0.0,,2.0,3.0,5.0,3.0,1.0,1.0,1.0,2.0,4.0,4.9,-3,6.0,2.0,0.3333333333333333,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,7.0,49.0,2.5789473684210527,4.9,65.6,3.452631578947368,12.4,0.7,-4.6,-3.7,-0.8,0.0118675153738267,0.567,0.047,0.291,-0.3,0.5,W (+8),W (+8)
82.0,28.0,2023-04-09,19-318,SAS,DAL,0,34.0,8.0,11.0,.727,0.0,0.0,,5,7.0,.714,6.0,13.0,19.0,1.0,1.0,1.0,0.0,5.0,21.0,24.2,+6,11.0,8.0,0.7272727272727273,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,25.0,36.0,1.894736842105263,22.200000000000003,46.8,2.4631578947368418,12.4,0.7,-4.6,-3.7,-0.8,0.0118675153738267,0.567,0.047,0.291,-0.3,0.5,L (-21),L (-21)
