Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Blake Wesley,Shared Games with Charles Bassey,Shared Games with Devin Vassell,Shared Games with Dominick Barlow,Shared Games with Doug McDermott,Shared Games with Gorgui Dieng,Shared Games with Isaiah Roby,Shared Games with Jakob Poeltl,Shared Games with Jeremy Sochan,Shared Games with Josh Richardson,Shared Games with Keita Bates-Diop,Shared Games with Malaki Branham,Shared Games with Romeo Langford,Shared Games with Stanley Johnson,Shared Games with Tre Jones,Shared Games with Zach Collins,Alize Johnson,Blake Wesley,Charles Bassey,Devin Vassell,Dominick Barlow,Doug McDermott,Gorgui Dieng,Isaiah Roby,Jakob Poeltl,Jeremy Sochan,Jordan Hall,Josh Richardson,Joshua Primo,Keita Bates-Diop,Malaki Branham,Romeo Langford,Stanley Johnson,Tre Jones,Zach Collins,co_inf with Alize Johnson,co_inf with Blake Wesley,co_inf with Charles Bassey,co_inf with Devin Vassell,co_inf with Dominick Barlow,co_inf with Doug McDermott,co_inf with Gorgui Dieng,co_inf with Isaiah Roby,co_inf with Jakob Poeltl,co_inf with Jeremy Sochan,co_inf with Jordan Hall,co_inf with Josh Richardson,co_inf with Joshua Primo,co_inf with Keita Bates-Diop,co_inf with Malaki Branham,co_inf with Romeo Langford,co_inf with Stanley Johnson,co_inf with Tre Jones,co_inf with Zach Collins,Shared Games with Devonte' Graham,Shared Games with Julian Champagnie,Shared Games with Sandro Mamukelashvili,Devonte' Graham,Julian Champagnie,Justin Jackson,Khem Birch,Sandro Mamukelashvili,co_inf with Devonte' Graham,co_inf with Julian Champagnie,co_inf with Justin Jackson,co_inf with Khem Birch,co_inf with Sandro Mamukelashvili,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
47.0,41.0,2023-01-23,23-104,SAS,POR,1,30.23333333333333,8.0,15.0,.533,3.0,7.0,.429,1,2.0,.500,1.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,20.0,13.9,-12,8.0,5.0,0.625,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,8.0,54.0,2.8421052631578947,13.499999999999996,71.30000000000001,3.752631578947369,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,W (+8),W (+8)
48.0,42.0,2023-01-25,23-106,SAS,LAL,1,33.0,9.0,20.0,.450,3.0,6.0,.500,4,4.0,1.000,1.0,4.0,5.0,0.0,0.0,0.0,1.0,3.0,25.0,14.3,-10,14.0,6.0,0.4285714285714285,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,5.0,28.0,1.4736842105263157,12.7,44.6,2.347368421052632,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-5),L (-5)
49.0,43.0,2023-01-26,23-107,SAS,LAC,1,31.316666666666663,7.0,13.0,.538,0.0,2.0,.000,5,6.0,.833,2.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,19.0,15.7,-26,11.0,7.0,0.6363636363636364,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,6.0,47.0,2.473684210526316,13.7,46.1,2.4263157894736844,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-20),L (-20)
50.0,44.0,2023-01-28,23-109,SAS,PHO,1,40.95,15.0,26.0,.577,3.0,9.0,.333,1,2.0,.500,1.0,2.0,3.0,5.0,0.0,0.0,0.0,1.0,34.0,25.8,-3,17.0,12.0,0.7058823529411765,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,14.0,39.0,2.0526315789473686,25.40000000000001,53.9,2.8368421052631576,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-9),L (-9)
51.0,45.0,2023-01-30,23-111,SAS,WAS,1,33.8,12.0,21.0,.571,2.0,7.0,.286,0,2.0,.000,2.0,2.0,4.0,4.0,2.0,0.0,1.0,1.0,26.0,20.7,-10,14.0,10.0,0.7142857142857143,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,12.0,42.0,2.210526315789474,20.700000000000003,51.1,2.6894736842105265,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-38),L (-38)
52.0,46.0,2023-02-01,23-113,SAS,SAC,1,37.16666666666666,8.0,18.0,.444,1.0,5.0,.200,1,2.0,.500,2.0,6.0,8.0,5.0,0.0,0.0,2.0,1.0,18.0,12.5,-12,13.0,7.0,0.5384615384615384,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,9.0,35.0,1.8421052631578947,12.099999999999998,38.20000000000001,2.010526315789474,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-10),L (-10)
53.0,47.0,2023-02-03,23-115,SAS,PHI,1,30.78333333333333,5.0,11.0,.455,0.0,2.0,.000,8,8.0,1.000,1.0,2.0,3.0,3.0,1.0,0.0,4.0,1.0,18.0,12.3,-19,9.0,5.0,0.5555555555555556,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,2.0,36.0,1.894736842105263,9.1,42.50000000000001,2.2368421052631584,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-21),L (-21)
54.0,48.0,2023-02-06,23-118,SAS,CHI,1,29.15,8.0,12.0,.667,0.0,2.0,.000,5,5.0,1.000,0.0,2.0,2.0,2.0,1.0,0.0,3.0,2.0,21.0,15.0,-9,10.0,8.0,0.8,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,6.0,21.0,1.105263157894737,13.0,22.7,1.194736842105263,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-10),L (-10)
55.0,49.0,2023-02-08,23-120,SAS,TOR,1,36.4,8.0,17.0,.471,1.0,6.0,.167,5,7.0,.714,0.0,7.0,7.0,3.0,1.0,0.0,2.0,2.0,22.0,14.9,-27,11.0,7.0,0.6363636363636364,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,7.0,39.0,2.0526315789473686,12.9,45.1,2.373684210526316,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-12),L (-12)
56.0,,2023-02-10,23-122,SAS,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,,49.0,2.5789473684210527,0.0,59.1,3.110526315789474,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-24),L (-24)
57.0,50.0,2023-02-11,23-123,SAS,ATL,1,29.05,9.0,14.0,.643,0.0,2.0,.000,7,9.0,.778,0.0,2.0,2.0,2.0,1.0,0.0,2.0,3.0,25.0,17.8,-23,12.0,9.0,0.75,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,5.0,61.0,3.210526315789474,15.000000000000004,76.5,4.026315789473684,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-14),L (-14)
58.0,51.0,2023-02-13,23-125,SAS,CLE,1,35.266666666666666,8.0,13.0,.615,2.0,3.0,.667,7,11.0,.636,0.0,2.0,2.0,4.0,1.0,0.0,4.0,1.0,25.0,17.5,-19,10.0,6.0,0.6,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,4.0,63.0,3.3157894736842106,14.700000000000005,66.0,3.473684210526316,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-7),L (-7)
59.0,52.0,2023-02-15,23-127,SAS,CHO,1,35.0,6.0,20.0,.300,1.0,6.0,.167,8,9.0,.889,3.0,5.0,8.0,4.0,0.0,0.0,1.0,2.0,21.0,13.6,-10,14.0,5.0,0.3571428571428571,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,3.0,70.0,3.684210526315789,10.4,70.49999999999999,3.710526315789473,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-19),L (-19)
60.0,53.0,2023-02-23,23-135,SAS,DAL,1,31.05,8.0,13.0,.615,1.0,3.0,.333,5,8.0,.625,0.0,8.0,8.0,7.0,1.0,0.0,6.0,2.0,22.0,16.4,-11,10.0,7.0,0.7,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,11.0,46.0,2.421052631578948,14.4,52.9,2.784210526315789,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-8),L (-8)
61.0,54.0,2023-02-25,23-137,SAS,UTA,1,36.85,9.0,22.0,.409,0.0,5.0,.000,0,0.0,,1.0,6.0,7.0,3.0,0.0,1.0,1.0,2.0,18.0,9.7,-14,17.0,9.0,0.5294117647058824,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,6.0,51.0,2.6842105263157894,9.700000000000005,66.09999999999998,3.478947368421052,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-10),L (-10)
62.0,55.0,2023-02-28,23-140,SAS,UTA,1,35.416666666666664,12.0,19.0,.632,0.0,4.0,.000,1,3.0,.333,0.0,4.0,4.0,3.0,0.0,0.0,1.0,4.0,25.0,16.4,-3,15.0,12.0,0.8,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,9.0,70.0,3.684210526315789,16.000000000000004,71.8,3.778947368421053,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-26),L (-26)
63.0,,2023-03-02,23-142,SAS,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,,63.0,3.3157894736842106,0.0,74.3,3.9105263157894736,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,,
64.0,,2023-03-04,23-144,SAS,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,,67.0,3.526315789473684,0.0,74.19999999999999,3.905263157894736,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-16),L (-16)
65.0,56.0,2023-03-05,23-145,SAS,HOU,1,26.933333333333334,3.0,10.0,.300,1.0,4.0,.250,1,2.0,.500,1.0,3.0,4.0,5.0,0.0,1.0,5.0,2.0,8.0,1.8,-22,6.0,2.0,0.3333333333333333,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,1.0,40.0,2.1052631578947367,1.3999999999999986,61.4,3.231578947368421,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,W (+8),W (+8)
66.0,57.0,2023-03-10,23-150,SAS,DEN,1,35.766666666666666,8.0,17.0,.471,3.0,5.0,.600,4,4.0,1.000,1.0,7.0,8.0,6.0,2.0,0.0,3.0,1.0,23.0,19.9,+9,12.0,5.0,0.4166666666666667,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,15.0,82.0,4.315789473684211,18.300000000000004,89.9,4.731578947368422,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,W (+11),W (+11)
67.0,,2023-03-12,23-152,SAS,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,,40.0,2.1052631578947367,0.0,38.99999999999999,2.052631578947368,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-12),L (-12)
68.0,,2023-03-14,23-154,SAS,ORL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,,109.0,5.7368421052631575,0.0,118.6,6.242105263157894,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-32),L (-32)
69.0,58.0,2023-03-15,23-155,SAS,DAL,1,36.05,11.0,25.0,.440,3.0,8.0,.375,2,6.0,.333,2.0,6.0,8.0,2.0,0.0,0.0,2.0,6.0,27.0,12.5,-7,17.0,8.0,0.4705882352941176,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,4.0,71.0,3.736842105263158,11.699999999999994,83.5,4.394736842105263,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,W (+8),W (+8)
70.0,59.0,2023-03-17,23-157,SAS,MEM,1,38.45,8.0,21.0,.381,4.0,11.0,.364,1,1.0,1.000,1.0,4.0,5.0,0.0,3.0,0.0,1.0,4.0,21.0,11.8,-9,10.0,4.0,0.4,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,6.0,98.0,5.157894736842105,11.4,111.0,5.842105263157895,15.3,1.3,-1.8,0.7,-2.5,0.1494228072068184,0.551,0.366,0.294,0.1,0.7,L (-12),L (-12)
