Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Nesmith,Shared Games with Andrew Nembhard,Shared Games with Bennedict Mathurin,Shared Games with Buddy Hield,Shared Games with Chris Duarte,Shared Games with Daniel Theis,Shared Games with Goga Bitadze,Shared Games with Isaiah Jackson,Shared Games with Jalen Smith,Shared Games with James Johnson,Shared Games with Kendall Brown,Shared Games with Myles Turner,Shared Games with Oshae Brissett,Shared Games with T.J. McConnell,Shared Games with Trevelin Queen,Shared Games with Tyrese Haliburton,Aaron Nesmith,Andrew Nembhard,Bennedict Mathurin,Buddy Hield,Chris Duarte,Daniel Theis,Gabe York,Goga Bitadze,Isaiah Jackson,Jalen Smith,James Johnson,Kendall Brown,Myles Turner,Oshae Brissett,T.J. McConnell,Trevelin Queen,Tyrese Haliburton,co_inf with Aaron Nesmith,co_inf with Andrew Nembhard,co_inf with Bennedict Mathurin,co_inf with Buddy Hield,co_inf with Chris Duarte,co_inf with Daniel Theis,co_inf with Gabe York,co_inf with Goga Bitadze,co_inf with Isaiah Jackson,co_inf with Jalen Smith,co_inf with James Johnson,co_inf with Kendall Brown,co_inf with Myles Turner,co_inf with Oshae Brissett,co_inf with T.J. McConnell,co_inf with Trevelin Queen,co_inf with Tyrese Haliburton,Shared Games with Alex Caruso,Shared Games with Andre Drummond,Shared Games with Ayo Dosunmu,Shared Games with Coby White,Shared Games with Dalen Terry,Shared Games with DeMar DeRozan,Shared Games with Derrick Jones Jr.,Shared Games with Goran Dragić,Shared Games with Marko Simonovic,Shared Games with Nikola Vučević,Shared Games with Patrick Williams,Shared Games with Zach LaVine,Shared Games with Patrick Beverley,Alex Caruso,Andre Drummond,Ayo Dosunmu,Carlik Jones,Clint Capela,Coby White,Dalen Terry,DeMar DeRozan,Derrick Jones Jr.,Javonte Green,Kostas Antetokounmpo,Lonzo Ball,Malcolm Hill,Marko Simonovic,Nikola Vučević,Patrick Beverley,Patrick Williams,Robert Williams,Tony Bradley,Zach LaVine,co_inf with Alex Caruso,co_inf with Andre Drummond,co_inf with Ayo Dosunmu,co_inf with Carlik Jones,co_inf with Clint Capela,co_inf with Coby White,co_inf with Dalen Terry,co_inf with DeMar DeRozan,co_inf with Derrick Jones Jr.,co_inf with Javonte Green,co_inf with Malcolm Hill,co_inf with Marko Simonovic,co_inf with Nikola Vučević,co_inf with Patrick Williams,co_inf with Robert Williams,co_inf with Tony Bradley,co_inf with Zach LaVine,co_inf with Kostas Antetokounmpo,co_inf with Lonzo Ball,co_inf with Patrick Beverley,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
70,68,,2023-03-18,23-176,CHI,,MIA,W (+14),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,23,20,26,26,15,1,14,23,24,8,4,19,20,24,6,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,7.0,56.0,0.3150684931506849,0.2666666666666666,0.3333333333333333,0.325,0.3260869565217391,0.1428571428571428,0.0,0.3684210526315789,0.365079365079365,0.3529411764705882,0.4444444444444444,0.6666666666666666,0.3064516129032258,0.3076923076923077,0.32,0.8571428571428571,0.3392857142857143,3,5,5,5,4,4,3,16,2,5,5,5,4,67.0,67.0,80.0,7.0,65.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,67.0,82.0,35.0,12.0,77.0,0.044776119402985,0.0746268656716417,0.0625,0.0,0.0,0.0675675675675675,0.1052631578947368,0.054054054054054,0.046875,0.0,0.0,0.2857142857142857,0.0609756097560975,0.0609756097560975,0.0,0.0,0.0649350649350649,,,0.0597014925373134,29,,76.0,2.6206896551724137,0.0,91.5,3.1551724137931036
71,69,,2023-03-20,23-178,CHI,@,PHI,W (+4),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,23,20,26,26,15,1,14,23,24,8,4,19,20,24,6,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,7.0,56.0,0.3150684931506849,0.2666666666666666,0.3333333333333333,0.325,0.3260869565217391,0.1428571428571428,0.0,0.3684210526315789,0.365079365079365,0.3529411764705882,0.4444444444444444,0.6666666666666666,0.3064516129032258,0.3076923076923077,0.32,0.8571428571428571,0.3392857142857143,3,5,5,5,4,4,3,16,2,5,5,5,4,67.0,67.0,80.0,7.0,65.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,67.0,82.0,35.0,12.0,77.0,0.044776119402985,0.0746268656716417,0.0625,0.0,0.0,0.0675675675675675,0.1052631578947368,0.054054054054054,0.046875,0.0,0.0,0.2857142857142857,0.0609756097560975,0.0609756097560975,0.0,0.0,0.0649350649350649,,,0.0597014925373134,29,,95.0,3.2758620689655173,0.0,115.0,3.9655172413793105
72,70,,2023-03-22,23-180,CHI,,PHI,L (-25),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,23,20,26,26,15,1,14,23,24,8,4,19,20,24,6,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,7.0,56.0,0.3150684931506849,0.2666666666666666,0.3333333333333333,0.325,0.3260869565217391,0.1428571428571428,0.0,0.3684210526315789,0.365079365079365,0.3529411764705882,0.4444444444444444,0.6666666666666666,0.3064516129032258,0.3076923076923077,0.32,0.8571428571428571,0.3392857142857143,3,5,5,5,4,4,3,16,2,5,5,5,4,67.0,67.0,80.0,7.0,65.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,67.0,82.0,35.0,12.0,77.0,0.044776119402985,0.0746268656716417,0.0625,0.0,0.0,0.0675675675675675,0.1052631578947368,0.054054054054054,0.046875,0.0,0.0,0.2857142857142857,0.0609756097560975,0.0609756097560975,0.0,0.0,0.0649350649350649,,,0.0597014925373134,29,,108.0,3.724137931034482,0.0,106.89999999999998,3.6862068965517234
73,71,,2023-03-24,23-182,CHI,@,POR,W (+28),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,23,20,26,26,15,1,14,23,24,8,4,19,20,24,6,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,7.0,56.0,0.3150684931506849,0.2666666666666666,0.3333333333333333,0.325,0.3260869565217391,0.1428571428571428,0.0,0.3684210526315789,0.365079365079365,0.3529411764705882,0.4444444444444444,0.6666666666666666,0.3064516129032258,0.3076923076923077,0.32,0.8571428571428571,0.3392857142857143,3,5,5,5,4,4,3,16,2,5,5,5,4,67.0,67.0,80.0,7.0,65.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,67.0,82.0,35.0,12.0,77.0,0.044776119402985,0.0746268656716417,0.0625,0.0,0.0,0.0675675675675675,0.1052631578947368,0.054054054054054,0.046875,0.0,0.0,0.2857142857142857,0.0609756097560975,0.0609756097560975,0.0,0.0,0.0649350649350649,,,0.0597014925373134,29,,84.0,2.896551724137931,0.0,100.7,3.472413793103448
74,72,,2023-03-26,23-184,CHI,@,LAL,W (+10),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,23,20,26,26,15,1,14,23,24,8,4,19,20,24,6,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,7.0,56.0,0.3150684931506849,0.2666666666666666,0.3333333333333333,0.325,0.3260869565217391,0.1428571428571428,0.0,0.3684210526315789,0.365079365079365,0.3529411764705882,0.4444444444444444,0.6666666666666666,0.3064516129032258,0.3076923076923077,0.32,0.8571428571428571,0.3392857142857143,3,5,5,5,4,4,3,16,2,5,5,5,4,67.0,67.0,80.0,7.0,65.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,67.0,82.0,35.0,12.0,77.0,0.044776119402985,0.0746268656716417,0.0625,0.0,0.0,0.0675675675675675,0.1052631578947368,0.054054054054054,0.046875,0.0,0.0,0.2857142857142857,0.0609756097560975,0.0609756097560975,0.0,0.0,0.0649350649350649,,,0.0597014925373134,29,,67.0,2.310344827586207,0.0,66.39999999999999,2.289655172413793
75,73,,2023-03-27,23-185,CHI,@,LAC,L (-12),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,23,20,26,26,15,1,14,23,24,8,4,19,20,24,6,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,7.0,56.0,0.3150684931506849,0.2666666666666666,0.3333333333333333,0.325,0.3260869565217391,0.1428571428571428,0.0,0.3684210526315789,0.365079365079365,0.3529411764705882,0.4444444444444444,0.6666666666666666,0.3064516129032258,0.3076923076923077,0.32,0.8571428571428571,0.3392857142857143,3,5,5,5,4,4,3,16,2,5,5,5,4,67.0,67.0,80.0,7.0,65.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,67.0,82.0,35.0,12.0,77.0,0.044776119402985,0.0746268656716417,0.0625,0.0,0.0,0.0675675675675675,0.1052631578947368,0.054054054054054,0.046875,0.0,0.0,0.2857142857142857,0.0609756097560975,0.0609756097560975,0.0,0.0,0.0649350649350649,,,0.0597014925373134,29,,116.0,4.0,0.0,117.7,4.058620689655172
76,74,,2023-03-29,23-187,CHI,,LAL,L (-11),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,23,20,26,26,15,1,14,23,24,8,4,19,20,24,6,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,7.0,56.0,0.3150684931506849,0.2666666666666666,0.3333333333333333,0.325,0.3260869565217391,0.1428571428571428,0.0,0.3684210526315789,0.365079365079365,0.3529411764705882,0.4444444444444444,0.6666666666666666,0.3064516129032258,0.3076923076923077,0.32,0.8571428571428571,0.3392857142857143,3,5,5,5,4,4,3,16,2,5,5,5,4,67.0,67.0,80.0,7.0,65.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,67.0,82.0,35.0,12.0,77.0,0.044776119402985,0.0746268656716417,0.0625,0.0,0.0,0.0675675675675675,0.1052631578947368,0.054054054054054,0.046875,0.0,0.0,0.2857142857142857,0.0609756097560975,0.0609756097560975,0.0,0.0,0.0649350649350649,,,0.0597014925373134,29,,129.0,4.448275862068965,0.0,114.10000000000002,3.9344827586206903
77,75,29,2023-03-31,23-189,CHI,@,CHO,W (+30),0,2:57,1.0,1.0,1.000,1.0,1.0,1.000,0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.4,+1,0.0,0.0,,23,20,26,26,15,1,14,23,24,8,4,19,20,24,6,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,7.0,56.0,0.3150684931506849,0.2666666666666666,0.3333333333333333,0.325,0.3260869565217391,0.1428571428571428,0.0,0.3684210526315789,0.365079365079365,0.3529411764705882,0.4444444444444444,0.6666666666666666,0.3064516129032258,0.3076923076923077,0.32,0.8571428571428571,0.3392857142857143,3,5,5,5,4,4,3,16,2,5,5,5,4,67.0,67.0,80.0,7.0,65.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,67.0,82.0,35.0,12.0,77.0,0.044776119402985,0.0746268656716417,0.0625,0.0,0.0,0.0675675675675675,0.1052631578947368,0.054054054054054,0.046875,0.0,0.0,0.2857142857142857,0.0609756097560975,0.0609756097560975,0.0,0.0,0.0649350649350649,,,0.0597014925373134,29,3.0,97.0,3.3448275862068964,3.3999999999999995,102.10000000000002,3.5206896551724145
78,76,,2023-04-02,23-191,CHI,,MEM,W (+21),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,23,20,26,26,15,1,14,23,24,8,4,19,20,24,6,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,7.0,56.0,0.3150684931506849,0.2666666666666666,0.3333333333333333,0.325,0.3260869565217391,0.1428571428571428,0.0,0.3684210526315789,0.365079365079365,0.3529411764705882,0.4444444444444444,0.6666666666666666,0.3064516129032258,0.3076923076923077,0.32,0.8571428571428571,0.3392857142857143,3,5,5,5,4,4,3,16,2,5,5,5,4,67.0,67.0,80.0,7.0,65.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,67.0,82.0,35.0,12.0,77.0,0.044776119402985,0.0746268656716417,0.0625,0.0,0.0,0.0675675675675675,0.1052631578947368,0.054054054054054,0.046875,0.0,0.0,0.2857142857142857,0.0609756097560975,0.0609756097560975,0.0,0.0,0.0649350649350649,,,0.0597014925373134,29,,97.0,3.3448275862068964,0.0,106.9,3.6862068965517243
79,77,,2023-04-04,23-193,CHI,,ATL,L (-18),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,23,20,26,26,15,1,14,23,24,8,4,19,20,24,6,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,7.0,56.0,0.3150684931506849,0.2666666666666666,0.3333333333333333,0.325,0.3260869565217391,0.1428571428571428,0.0,0.3684210526315789,0.365079365079365,0.3529411764705882,0.4444444444444444,0.6666666666666666,0.3064516129032258,0.3076923076923077,0.32,0.8571428571428571,0.3392857142857143,3,5,5,5,4,4,3,16,2,5,5,5,4,67.0,67.0,80.0,7.0,65.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,67.0,82.0,35.0,12.0,77.0,0.044776119402985,0.0746268656716417,0.0625,0.0,0.0,0.0675675675675675,0.1052631578947368,0.054054054054054,0.046875,0.0,0.0,0.2857142857142857,0.0609756097560975,0.0609756097560975,0.0,0.0,0.0649350649350649,,,0.0597014925373134,29,,116.0,4.0,0.0,118.9,4.1000000000000005
80,78,,2023-04-05,23-194,CHI,@,MIL,L (-13),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,23,20,26,26,15,1,14,23,24,8,4,19,20,24,6,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,7.0,56.0,0.3150684931506849,0.2666666666666666,0.3333333333333333,0.325,0.3260869565217391,0.1428571428571428,0.0,0.3684210526315789,0.365079365079365,0.3529411764705882,0.4444444444444444,0.6666666666666666,0.3064516129032258,0.3076923076923077,0.32,0.8571428571428571,0.3392857142857143,3,5,5,5,4,4,3,16,2,5,5,5,4,67.0,67.0,80.0,7.0,65.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,67.0,82.0,35.0,12.0,77.0,0.044776119402985,0.0746268656716417,0.0625,0.0,0.0,0.0675675675675675,0.1052631578947368,0.054054054054054,0.046875,0.0,0.0,0.2857142857142857,0.0609756097560975,0.0609756097560975,0.0,0.0,0.0649350649350649,,,0.0597014925373134,29,,106.0,3.655172413793104,0.0,124.1,4.279310344827586
81,79,30,2023-04-07,23-196,CHI,@,DAL,W (+3),0,12:00,4.0,4.0,1.000,0.0,0.0,,0,2.0,.000,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,7.7,+9,4.0,4.0,1.0,23,20,26,26,15,1,14,23,24,8,4,19,20,24,6,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,7.0,56.0,0.3150684931506849,0.2666666666666666,0.3333333333333333,0.325,0.3260869565217391,0.1428571428571428,0.0,0.3684210526315789,0.365079365079365,0.3529411764705882,0.4444444444444444,0.6666666666666666,0.3064516129032258,0.3076923076923077,0.32,0.8571428571428571,0.3392857142857143,3,5,5,5,4,4,3,16,2,5,5,5,4,67.0,67.0,80.0,7.0,65.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,67.0,82.0,35.0,12.0,77.0,0.044776119402985,0.0746268656716417,0.0625,0.0,0.0,0.0675675675675675,0.1052631578947368,0.054054054054054,0.046875,0.0,0.0,0.2857142857142857,0.0609756097560975,0.0609756097560975,0.0,0.0,0.0649350649350649,,,0.0597014925373134,29,5.0,68.0,2.3448275862068964,7.7,77.29999999999998,2.66551724137931
82,80,31,2023-04-09,23-198,CHI,,DET,W (+22),0,15:03,2.0,3.0,.667,0.0,0.0,,1,2.0,.500,2.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,5.0,5.6,+20,3.0,2.0,0.6666666666666666,23,20,26,26,15,1,14,23,24,8,4,19,20,24,6,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,7.0,56.0,0.3150684931506849,0.2666666666666666,0.3333333333333333,0.325,0.3260869565217391,0.1428571428571428,0.0,0.3684210526315789,0.365079365079365,0.3529411764705882,0.4444444444444444,0.6666666666666666,0.3064516129032258,0.3076923076923077,0.32,0.8571428571428571,0.3392857142857143,3,5,5,5,4,4,3,16,2,5,5,5,4,67.0,67.0,80.0,7.0,65.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,67.0,82.0,35.0,12.0,77.0,0.044776119402985,0.0746268656716417,0.0625,0.0,0.0,0.0675675675675675,0.1052631578947368,0.054054054054054,0.046875,0.0,0.0,0.2857142857142857,0.0609756097560975,0.0609756097560975,0.0,0.0,0.0649350649350649,,,0.0597014925373134,29,5.0,65.0,2.2413793103448274,5.199999999999998,70.19999999999997,2.420689655172413
