Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anfernee Simons,Shared Games with Chance Comanche,Shared Games with Damian Lillard,Shared Games with Drew Eubanks,Shared Games with Gary Payton II,Shared Games with Greg Brown III,Shared Games with Jabari Walker,Shared Games with Jeenathan Williams,Shared Games with John Butler,Shared Games with Josh Hart,Shared Games with Justin Minaya,Shared Games with Justise Winslow,Shared Games with Jusuf Nurkić,Shared Games with Keon Johnson,Shared Games with Nassir Little,Shared Games with Shaedon Sharpe,Shared Games with Skylar Mays,Shared Games with Trendon Watford,Anfernee Simons,Chance Comanche,Damian Lillard,Drew Eubanks,Gary Payton II,Greg Brown III,Jabari Walker,Jeenathan Williams,John Butler,Josh Hart,Justin Minaya,Justise Winslow,Jusuf Nurkić,Keon Johnson,Nassir Little,Olivier Sarr,Shaedon Sharpe,Shaquille Harrison,Skylar Mays,Trendon Watford,co_inf with Anfernee Simons,co_inf with Chance Comanche,co_inf with Damian Lillard,co_inf with Drew Eubanks,co_inf with Gary Payton II,co_inf with Greg Brown III,co_inf with Jabari Walker,co_inf with Jeenathan Williams,co_inf with John Butler,co_inf with Josh Hart,co_inf with Justin Minaya,co_inf with Justise Winslow,co_inf with Jusuf Nurkić,co_inf with Keon Johnson,co_inf with Nassir Little,co_inf with Olivier Sarr,co_inf with Shaedon Sharpe,co_inf with Shaquille Harrison,co_inf with Skylar Mays,co_inf with Trendon Watford,Shared Games with Kevin Knox,Shared Games with Cam Reddish,Shared Games with Matisse Thybulle,Shared Games with Ryan Arcidiacono,Cam Reddish,Jayson Tatum,Kevin Knox,Matisse Thybulle,Ryan Arcidiacono,co_inf with Kevin Knox,co_inf with Cam Reddish,co_inf with Jayson Tatum,co_inf with Matisse Thybulle,co_inf with Ryan Arcidiacono,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
71.0,,2023-03-19,29-007,POR,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,,77.0,3.5,0.0,86.0,3.909090909090909,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-17),L (-17)
72.0,,2023-03-22,29-010,POR,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,,81.0,3.6818181818181817,0.0,87.10000000000001,3.959090909090909,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-16),L (-16)
73.0,,2023-03-24,29-012,POR,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,,62.0,2.8181818181818183,0.0,69.99999999999999,3.181818181818181,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-14),L (-14)
74.0,,2023-03-26,29-014,POR,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,,60.0,2.727272727272727,0.0,68.30000000000001,3.104545454545455,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-15),L (-15)
75.0,,2023-03-27,29-015,POR,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,,37.0,1.681818181818182,0.0,48.89999999999999,2.222727272727272,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,W (+12),W (+12)
76.0,,2023-03-29,29-017,POR,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,,46.0,2.090909090909091,0.0,43.10000000000001,1.9590909090909088,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-28),L (-28)
77.0,,2023-03-31,29-019,POR,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,,61.0,2.772727272727273,0.0,57.9,2.631818181818182,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-6),L (-6)
78.0,,2023-04-02,29-021,POR,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,,69.0,3.136363636363636,0.0,54.8,2.4909090909090907,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-34),L (-34)
79.0,,2023-04-04,29-023,POR,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,,53.0,2.409090909090909,0.0,57.3,2.6045454545454545,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-40),L (-40)
80.0,,2023-04-06,29-025,POR,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,,39.0,1.7727272727272727,0.0,42.900000000000006,1.95,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-24),L (-24)
81.0,,2023-04-08,29-027,POR,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,,33.0,1.5,0.0,53.89999999999999,2.45,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,W (+2),W (+2)
82.0,,2023-04-09,29-028,POR,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,,33.0,1.5,0.0,44.3,2.013636363636364,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-10),L (-10)
